ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
34,2008,2008-09-14,2,24.316,KAN,,OAK,L 8-23,*,,0,0,0.0,3,1,0,0,0
35,2008,2008-09-21,3,24.323,KAN,@,ATL,L 14-38,*,,0,0,0.0,3,0,0,0,0
36,2008,2008-09-28,4,24.330,KAN,,DEN,W 33-19,*,,0,0,0.0,0,1,0,0,0
37,2008,2008-10-05,5,24.337,KAN,@,CAR,L 0-34,*,,0,0,0.0,3,1,0,0,0
38,2008,2008-10-19,6,24.351,KAN,,TEN,L 10-34,*,,0,0,0.0,1,0,0,0,0
39,2008,2008-10-26,7,24.358,KAN,@,NYJ,L 24-28,*,,0,0,1.0,5,0,0,0,0
40,2008,2008-11-02,8,24.365,KAN,,TAM,L 27-30,*,,0,0,0.0,3,1,0,0,0
41,2008,2008-11-09,9,25.006,KAN,@,SDG,L 19-20,*,,0,0,0.0,1,0,0,0,0
42,2008,2008-11-23,11,25.020,KAN,,BUF,L 31-54,*,,0,0,0.0,2,0,0,0,0
43,2008,2008-11-30,12,25.027,KAN,@,OAK,W 20-13,*,,0,0,0.0,2,0,0,0,0
44,2008,2008-12-07,13,25.034,KAN,@,DEN,L 17-24,*,,0,0,0.0,5,1,0,0,0
45,2008,2008-12-14,14,25.041,KAN,,SDG,L 21-22,*,,0,0,2.0,5,0,0,0,0
46,2008,2008-12-21,15,25.048,KAN,,MIA,L 31-38,*,,0,0,0.0,3,0,0,0,0
47,2008,2008-12-28,16,25.055,KAN,@,CIN,L 6-16,*,,0,0,0.0,4,3,0,0,0
48,2009,2009-09-13,1,25.314,KAN,@,BAL,L 24-38,*,,0,0,1.0,3,2,0,0,0
49,2009,2009-09-20,2,25.321,KAN,,OAK,L 10-13,*,,0,0,0.0,0,0,0,0,0
50,2009,2009-09-27,3,25.328,KAN,@,PHI,L 14-34,*,,0,0,0.0,2,0,0,0,0
51,2009,2009-10-04,4,25.335,KAN,,NYG,L 16-27,*,,0,0,1.0,5,1,0,0,0
52,2009,2009-10-11,5,25.342,KAN,,DAL,L 20-26,*,,0,0,0.0,1,0,0,0,0
53,2009,2009-10-18,6,25.349,KAN,@,WAS,W 14-6,*,1,0,2,1.0,2,2,0,0,0
54,2009,2009-10-25,7,25.356,KAN,,SDG,L 7-37,*,,0,0,0.0,3,2,0,0,0
55,2009,2009-11-08,8,26.005,KAN,@,JAX,L 21-24,*,,0,0,0.0,3,0,0,0,0
56,2009,2009-11-15,9,26.012,KAN,@,OAK,W 16-10,*,,0,0,0.5,1,2,0,0,0
57,2009,2009-11-22,10,26.019,KAN,,PIT,W 27-24,*,,0,0,0.0,5,2,0,0,0
58,2009,2009-11-29,11,26.026,KAN,@,SDG,L 14-43,*,,0,0,0.0,4,1,0,0,0
59,2009,2009-12-06,12,26.033,KAN,,DEN,L 13-44,*,,0,0,3.0,9,1,0,0,0
60,2009,2009-12-13,13,26.040,KAN,,BUF,L 10-16,*,,0,0,1.0,2,1,0,0,0
61,2009,2009-12-20,14,26.047,KAN,,CLE,L 34-41,*,,0,0,0.0,3,0,0,0,0
62,2009,2009-12-27,15,26.054,KAN,@,CIN,L 10-17,*,,0,0,0.0,3,1,0,0,0
63,2009,2010-01-03,16,26.061,KAN,@,DEN,W 44-24,*,,0,0,1.0,1,0,0,0,0
64,2010,2010-09-13,1,26.314,KAN,,SDG,W 21-14,*,,0,0,0.5,3,2,0,0,0
65,2010,2010-09-19,2,26.320,KAN,@,CLE,W 16-14,*,,,,,,,,,
66,2010,2010-09-26,3,26.327,KAN,,SFO,W 31-10,*,,0,0,3.0,3,0,0,0,0
67,2010,2010-10-10,4,26.341,KAN,@,IND,L 9-19,*,,0,0,1.0,5,1,0,0,0
68,2010,2010-10-17,5,26.348,KAN,@,HOU,L 31-35,*,,,,,,,,,
69,2010,2010-10-24,6,26.355,KAN,,JAX,W 42-20,*,,0,0,1.0,2,1,0,0,0
70,2010,2010-10-31,7,26.362,KAN,,BUF,W 13-10,*,,0,0,1.5,2,2,0,0,0
71,2010,2010-11-07,8,27.004,KAN,@,OAK,L 20-23,*,,0,0,1.0,2,2,0,0,0
72,2010,2010-11-14,9,27.011,KAN,@,DEN,L 29-49,*,,0,0,0.0,2,1,0,0,0
73,2010,2010-11-21,10,27.018,KAN,,ARI,W 31-13,*,,0,0,0.0,1,0,0,0,0
74,2010,2010-11-28,11,27.025,KAN,@,SEA,W 42-24,*,,0,0,0.0,1,3,0,0,0
75,2010,2010-12-05,12,27.032,KAN,,DEN,W 10-6,*,,0,0,2.0,4,0,0,0,0
76,2010,2010-12-12,13,27.039,KAN,@,SDG,L 0-31,*,,0,0,1.0,5,1,0,0,0
77,2010,2010-12-19,14,27.046,KAN,@,STL,W 27-13,*,,0,0,0.0,0,0,0,0,0
78,2010,2010-12-26,15,27.053,KAN,,TEN,W 34-14,*,,0,0,1.0,2,1,0,0,0
79,2010,2011-01-02,16,27.060,KAN,,OAK,L 10-31,*,,0,0,2.5,5,1,0,0,0
80,2011,2011-09-11,1,27.312,KAN,,BUF,L 7-41,*,,0,0,1.0,4,2,0,0,0
81,2011,2011-09-18,2,27.319,KAN,@,DET,L 3-48,*,,0,0,0.0,3,3,0,0,0
82,2011,2011-09-25,3,27.326,KAN,@,SDG,L 17-20,*,,0,0,1.0,4,2,0,0,0
83,2011,2011-10-02,4,27.333,KAN,,MIN,W 22-17,*,,0,0,2.0,6,1,0,0,0
84,2011,2011-10-09,5,27.340,KAN,@,IND,W 28-24,*,,0,0,0.0,1,3,0,0,0
85,2011,2011-10-23,6,27.354,KAN,@,OAK,W 28-0,*,,0,0,0.0,0,1,0,0,0
86,2011,2011-10-31,7,27.362,KAN,,SDG,W 23-20,*,,0,0,2.0,3,0,0,0,0
87,2011,2011-11-06,8,28.003,KAN,,MIA,L 3-31,*,,0,0,0.0,2,0,0,0,0
88,2011,2011-11-13,9,28.010,KAN,,DEN,L 10-17,*,,0,0,0.0,2,2,0,0,0
89,2011,2011-11-21,10,28.018,KAN,@,NWE,L 3-34,*,,0,0,1.0,2,1,0,0,0
90,2011,2011-11-27,11,28.024,KAN,,PIT,L 9-13,*,,0,0,0.0,1,1,0,0,0
91,2011,2011-12-04,12,28.031,KAN,@,CHI,W 10-3,*,,0,0,1.0,1,0,0,0,0
92,2011,2011-12-11,13,28.038,KAN,@,NYJ,L 10-37,*,,0,0,1.0,5,2,0,0,0
93,2011,2011-12-18,14,28.045,KAN,,GNB,W 19-14,*,,0,0,3.0,4,0,0,0,0
94,2011,2011-12-24,15,28.051,KAN,,OAK,L 13-16,*,,0,0,0.0,6,0,0,0,0
95,2011,2012-01-01,16,28.059,KAN,@,DEN,W 7-3,*,,0,0,0.0,4,0,0,0,0
96,2012,2012-09-16,2,28.318,KAN,@,BUF,L 17-35,*,,0,0,0.0,3,1,0,0,0
97,2012,2012-09-23,3,28.325,KAN,@,NOR,W 27-24,*,,0,0,0.0,0,0,0,0,0
98,2012,2012-09-30,4,28.332,KAN,,SDG,L 20-37,*,,0,0,1.0,5,0,0,0,0
99,2012,2012-10-07,5,28.339,KAN,,BAL,L 6-9,*,,0,0,2.0,6,0,0,0,0
100,2012,2012-10-14,6,28.346,KAN,@,TAM,L 10-38,*,,0,0,1.0,2,0,0,0,0
101,2012,2012-10-28,7,28.360,KAN,,OAK,L 16-26,*,,0,0,0.0,2,0,0,0,0
102,2012,2012-11-01,8,28.364,KAN,@,SDG,L 13-31,*,,0,0,1.0,6,3,0,0,0
103,2012,2012-11-12,9,29.009,KAN,@,PIT,L 13-16,*,,0,0,0.0,1,1,0,0,0
104,2012,2012-11-18,10,29.015,KAN,,CIN,L 6-28,*,,0,0,1.0,4,1,0,0,0
105,2012,2012-11-25,11,29.022,KAN,,DEN,L 9-17,*,,0,0,0.0,3,0,0,0,0
106,2012,2012-12-02,12,29.029,KAN,,CAR,W 27-21,*,,0,0,0.0,3,0,0,0,0
107,2012,2012-12-09,13,29.036,KAN,@,CLE,L 7-30,*,,0,0,2.0,2,2,0,0,0
108,2012,2012-12-16,14,29.043,KAN,@,OAK,L 0-15,*,,0,0,0.0,2,0,0,0,0
109,2012,2012-12-23,15,29.050,KAN,,IND,L 13-20,*,,0,0,1.0,2,0,0,0,0
110,2012,2012-12-30,16,29.057,KAN,@,DEN,L 3-38,*,,0,0,0.0,2,0,0,0,0
111,2013,2013-09-08,1,29.309,KAN,@,JAX,W 28-2,*,,0,6,0.0,2,0,1,10,1
112,2013,2013-09-15,2,29.316,KAN,,DAL,W 17-16,*,,0,0,0.0,3,0,0,0,0
113,2013,2013-09-19,3,29.320,KAN,@,PHI,W 26-16,*,,0,0,1.0,3,0,0,0,0
114,2013,2013-09-29,4,29.330,KAN,,NYG,W 31-7,*,,0,0,2.0,4,0,0,0,0
115,2013,2013-10-06,5,29.337,KAN,@,TEN,W 26-17,*,,0,0,1.0,1,0,0,0,0
116,2013,2013-10-13,6,29.344,KAN,,OAK,W 24-7,*,,0,0,2.5,3,1,0,0,0
117,2013,2013-10-20,7,29.351,KAN,,HOU,W 17-16,*,,0,0,2.5,5,1,0,0,0
118,2013,2013-10-27,8,29.358,KAN,,CLE,W 23-17,*,,0,0,0.0,2,0,0,0,0
119,2013,2013-11-03,9,30.000,KAN,@,BUF,W 23-13,*,,0,6,0.0,2,2,0,0,0
120,2013,2013-11-17,10,30.014,KAN,@,DEN,L 17-27,*,,0,0,0.0,3,1,0,0,0
121,2013,2013-11-24,11,30.021,KAN,,SDG,L 38-41,*,,0,0,0.0,0,1,0,0,0
122,2013,2013-12-01,12,30.028,KAN,,DEN,L 28-35,*,,0,0,0.0,2,0,0,0,0
123,2013,2013-12-08,13,30.035,KAN,@,WAS,W 45-10,*,,0,0,2.0,5,1,0,0,0
124,2013,2013-12-15,14,30.042,KAN,@,OAK,W 56-31,*,,0,0,0.0,1,0,0,0,0
125,2013,2013-12-22,15,30.049,KAN,,IND,L 7-23,*,,0,0,0.0,2,0,0,0,0
126,2014,2014-09-07,1,30.308,KAN,,TEN,L 10-26,*,,0,0,0.0,2,0,0,0,0
127,2014,2014-09-14,2,30.315,KAN,@,DEN,L 17-24,*,,0,0,1.0,4,0,0,0,0
128,2014,2014-09-21,3,30.322,KAN,@,MIA,W 34-15,*,,0,0,1.0,4,1,0,0,0
129,2014,2014-09-29,4,30.330,KAN,,NWE,W 41-14,*,,0,0,1.0,3,0,0,0,0
130,2014,2014-10-05,5,30.336,KAN,@,SFO,L 17-22,*,,0,0,0.0,1,1,0,0,0
131,2014,2014-10-19,6,30.350,KAN,@,SDG,W 23-20,*,,0,0,1.0,3,0,0,0,0
132,2014,2014-10-26,7,30.357,KAN,,STL,W 34-7,*,,0,0,0.0,1,0,0,0,0
133,2014,2014-11-02,8,30.364,KAN,,NYJ,W 24-10,*,,0,0,0.0,5,0,0,0,0
134,2014,2014-11-09,9,31.006,KAN,@,BUF,W 17-13,*,,0,0,0.0,0,3,0,0,0
135,2014,2014-11-16,10,31.013,KAN,,SEA,W 24-20,*,,0,0,1.0,7,0,0,0,0
136,2014,2014-11-20,11,31.017,KAN,@,OAK,L 20-24,*,,0,0,0.0,2,3,0,0,0
137,2014,2014-11-30,12,31.027,KAN,,DEN,L 16-29,*,,0,0,0.0,5,0,0,0,0
138,2014,2014-12-07,13,31.034,KAN,@,ARI,L 14-17,*,,0,0,0.0,3,0,0,0,0
139,2014,2014-12-14,14,31.041,KAN,,OAK,W 31-13,*,,0,0,1.0,3,0,0,0,0
140,2014,2014-12-21,15,31.048,KAN,@,PIT,L 12-20,*,,0,0,0.0,2,4,0,0,0
141,2014,2014-12-28,16,31.055,KAN,,SDG,W 19-7,*,,0,0,0.0,2,0,0,0,0
142,2015,2015-09-13,1,31.314,KAN,@,HOU,W 27-20,*,,0,0,0.0,2,1,0,0,0
143,2015,2015-09-17,2,31.318,KAN,,DEN,L 24-31,*,,0,0,0.0,1,0,0,0,0
144,2015,2015-09-28,3,31.329,KAN,@,GNB,L 28-38,*,,0,0,1.0,3,0,0,0,0
145,2015,2015-10-04,4,31.335,KAN,@,CIN,L 21-36,*,,0,0,0.0,0,1,0,0,0
146,2015,2015-10-11,5,31.342,KAN,,CHI,L 17-18,*,,0,0,0.0,2,0,0,0,0
147,2015,2015-10-18,6,31.349,KAN,@,MIN,L 10-16,*,,0,0,0.0,4,1,0,0,0
148,2015,2015-10-25,7,31.356,KAN,,PIT,W 23-13,*,,0,0,2.0,4,1,0,0,0
149,2015,2015-11-01,8,31.363,KAN,,DET,W 45-10,*,,0,0,0.5,0,2,0,0,0
150,2015,2015-11-15,9,32.012,KAN,@,DEN,W 29-13,*,,0,0,0.0,4,0,0,0,0
151,2015,2015-11-22,10,32.019,KAN,@,SDG,W 33-3,*,,0,0,2.0,5,0,0,0,0
152,2015,2015-11-29,11,32.026,KAN,,BUF,W 30-22,*,,0,0,1.0,3,1,0,0,0
153,2015,2015-12-06,12,32.033,KAN,@,OAK,W 34-20,*,,0,0,0.0,3,1,0,0,0
154,2015,2015-12-13,13,32.040,KAN,,SDG,W 10-3,*,,0,0,0.0,5,1,0,0,0
155,2015,2015-12-20,14,32.047,KAN,@,BAL,W 34-14,*,,0,0,0.0,2,0,0,0,0
156,2015,2016-01-03,16,32.061,KAN,,OAK,W 23-17,,,0,0,0.0,1,0,0,0,0
157,2016,2016-09-11,1,32.313,KAN,,SDG,W 33-27,,,0,0,0.0,1,0,0,0,0
158,2016,2016-09-18,2,32.320,KAN,@,HOU,L 12-19,,,0,0,1.0,2,1,0,0,0
159,2016,2016-09-25,3,32.327,KAN,,NYJ,W 24-3,,,0,0,0.0,4,0,0,0,0
160,2016,2016-10-02,4,32.334,KAN,@,PIT,L 14-43,,,0,0,0.0,2,1,0,0,0
161,2016,2016-10-16,5,32.348,KAN,@,OAK,W 26-10,,,0,0,0.0,1,0,0,0,0
162,2016,2016-10-23,6,32.355,KAN,,NOR,W 27-21,,,0,0,0.0,1,2,0,0,0
163,2016,2016-10-30,7,32.362,KAN,@,IND,W 30-14,,,0,0,0.5,2,1,0,0,0
164,2016,2016-11-06,8,33.003,KAN,,JAX,W 19-14,,,0,0,0.0,1,0,0,0,0
165,2016,2016-11-13,9,33.010,KAN,@,CAR,W 20-17,,,0,0,0.0,0,2,0,0,0
166,2016,2016-11-20,10,33.017,KAN,,TAM,L 17-19,,,0,0,0.0,1,1,0,0,0
167,2016,2016-11-27,11,33.024,KAN,@,DEN,W 30-27,*,,0,0,1.0,5,0,0,0,0
168,2016,2016-12-04,12,33.031,KAN,@,ATL,W 29-28,,,0,0,1.0,2,0,0,0,0
169,2016,2016-12-08,13,33.035,KAN,,OAK,W 21-13,,,0,0,0.0,1,0,0,0,0
170,2016,2016-12-18,14,33.045,KAN,,TEN,L 17-19,,,0,0,0.0,0,1,0,0,0
171,2016,2016-12-25,15,33.052,KAN,,DEN,W 33-10,,,0,0,0.0,0,1,0,0,0
172,2016,2017-01-01,16,33.059,KAN,@,SDG,W 37-27,*,,0,0,0.0,1,0,0,0,0
173,2017,2017-11-05,9,34.002,KAN,@,DAL,L 17-28,,,0,0,0.0,1,0,0,0,0
174,2017,2017-11-26,11,34.023,KAN,,BUF,L 10-16,,,0,0,0.0,0,0,0,0,0
175,2017,2017-12-10,13,34.037,KAN,,OAK,W 26-15,,,0,0,0.0,0,0,0,0,0
176,2017,2017-12-16,14,34.043,KAN,,LAC,W 30-13,,,0,0,0.0,0,0,0,0,0
177,2017,2017-12-24,15,34.051,KAN,,MIA,W 29-13,,,0,0,0.0,0,0,0,0,0
