ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
67,1973,1973-10-14,5,30.334,DEN,@,HOU,W 48-20,1,26,26.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
68,1973,1973-10-22,6,30.342,DEN,,OAK,T 23-23,,,,,,,,,,,,,,,,,,
69,1973,1973-10-28,7,30.348,DEN,@,NYJ,W 40-28,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
70,1973,1973-11-04,8,30.355,DEN,@,STL,T 17-17,,,,,,,,,,,,,,,,,,
71,1973,1973-11-11,9,30.362,DEN,,SDG,W 30-19,,,,,,,,,,,,,,,,,,
72,1973,1973-11-18,10,31.004,DEN,@,PIT,W 23-13,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
73,1973,1973-11-25,11,31.011,DEN,,KAN,W 14-10,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
74,1973,1973-12-02,12,31.018,DEN,,DAL,L 10-22,,,,,,,,,,,,,,,,,,
75,1973,1973-12-09,13,31.025,DEN,@,SDG,W 42-28,1,53,53.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
76,1973,1973-12-16,14,31.032,DEN,@,OAK,L 17-21,,,,,,,,,,,,,,,,,,
77,1974,1974-09-15,1,31.305,DEN,,RAM,L 10-17,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
78,1974,1974-09-22,2,31.312,DEN,,PIT,T 35-35,,,,,,,,,,,,,,,,,,
79,1974,1974-09-30,3,31.320,DEN,@,WAS,L 3-30,,,,,,,,,,,,,,,,,,
80,1974,1974-10-06,4,31.326,DEN,@,KAN,W 17-14,,,,,,,,,,,,,,,,,,
81,1974,1974-10-13,5,31.333,DEN,,NOR,W 33-17,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
82,1974,1974-10-20,6,31.340,DEN,,SDG,W 27-7,,,,,,,,,,,,,,,,,,
83,1974,1974-10-27,7,31.347,DEN,@,CLE,L 21-23,2,34,17.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
84,1974,1974-11-03,8,31.354,DEN,,OAK,L 17-28,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
85,1974,1974-11-10,9,31.361,DEN,@,BAL,W 17-6,,,,,,,,,,,,,,,,,,
86,1974,1974-11-18,10,32.004,DEN,,KAN,L 34-42,2,57,28.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
87,1974,1974-11-24,11,32.010,DEN,@,OAK,W 20-17,1,8,8.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
88,1974,1974-11-28,12,32.014,DEN,@,DET,W 31-27,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
89,1974,1974-12-08,13,32.024,DEN,,HOU,W 37-14,,,,,,,,,,,,,,,,,,
90,1974,1974-12-15,14,32.031,DEN,@,SDG,L 0-17,,,,,,,,,,,,,,,,,,
