ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
122,2015,2015-09-20,2,30.161,CAR,,HOU,W 24-17,*,9,4,41,10.25,1,44.4%,4.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,44,11.00,0,,1,6,0.0,0,0
123,2015,2015-09-27,3,30.168,CAR,,NOR,W 27-22,*,6,4,93,23.25,0,66.7%,15.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
124,2015,2015-10-04,4,30.175,CAR,@,TAM,W 37-23,*,3,2,18,9.00,2,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,5,2.50,0,,2,12,0.0,0,0
125,2015,2015-10-18,5,30.189,CAR,@,SEA,W 27-23,*,4,1,18,18.00,0,25.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,18,9.00,0,,0,0,0.0,0,0
126,2015,2015-10-25,6,30.196,CAR,,PHI,W 27-16,*,8,5,59,11.80,0,62.5%,7.38,1,43,43.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,,0,0,0.0,0,0
127,2015,2015-11-02,7,30.204,CAR,,IND,W 29-26,*,10,2,60,30.00,0,20.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,18,9.00,0,,0,0,0.0,0,0
128,2015,2015-11-08,8,30.210,CAR,,GNB,W 37-29,*,4,1,20,20.00,0,25.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,8,8.00,0,5,35,7.00,0,,0,0,0.0,0,0
129,2015,2015-11-15,9,30.217,CAR,@,TEN,W 27-10,*,8,4,45,11.25,0,50.0%,5.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,61,15.25,0,,0,0,0.0,0,0
130,2015,2015-11-22,10,30.224,CAR,,WAS,W 44-16,*,8,5,37,7.40,1,62.5%,4.63,2,12,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,,1,6,0.0,0,0
131,2015,2015-11-26,11,30.228,CAR,@,DAL,W 33-14,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
132,2015,2015-12-06,12,30.238,CAR,@,NOR,W 41-38,,10,5,80,16.00,2,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
133,2015,2015-12-13,13,30.245,CAR,,ATL,W 38-0,*,3,2,120,60.00,2,66.7%,40.00,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
134,2015,2015-12-20,14,30.252,CAR,@,NYG,W 38-35,,14,6,85,14.17,2,42.9%,6.07,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,44,14.67,0,,2,12,0.0,0,0
135,2015,2015-12-27,15,30.259,CAR,@,ATL,L 13-20,*,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
136,2016,2016-09-08,1,31.149,CAR,@,DEN,L 20-21,,1,1,5,5.00,0,100.0%,5.00,1,20,20.00,0,0,0,,0,0,0,,0,0,,,1,9,9.00,0,2,12,6.00,0,,0,0,0.0,0,0
137,2016,2016-09-18,2,31.159,CAR,,SFO,W 46-27,,4,2,51,25.50,0,50.0%,12.75,1,5,5.00,0,0,0,,0,0,0,,0,0,,,6,130,21.67,0,3,28,9.33,0,,0,0,0.0,0,0
138,2016,2016-09-25,3,31.166,CAR,,MIN,L 10-22,*,7,3,62,20.67,0,42.9%,8.86,2,5,2.50,0,0,0,,0,0,0,,0,0,,,2,44,22.00,0,2,0,0.00,0,,0,0,0.0,0,0
139,2016,2016-10-02,4,31.173,CAR,@,ATL,L 33-48,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,,,2,65,32.50,0,2,16,8.00,0,,0,0,0.0,0,0
140,2016,2016-10-10,5,31.181,CAR,,TAM,L 14-17,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,2,6,3.00,0,,0,0,0.0,0,0
141,2016,2016-10-16,6,31.187,CAR,@,NOR,L 38-41,,8,5,54,10.80,0,62.5%,6.75,2,6,3.00,0,0,0,,0,0,0,,0,0,,,3,66,22.00,0,4,32,8.00,0,,0,0,0.0,0,0
142,2016,2016-10-30,7,31.201,CAR,,ARI,W 30-20,*,6,5,53,10.60,0,83.3%,8.83,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,1,0,0.00,0,,0,0,0.0,0,0
143,2016,2016-11-06,8,31.208,CAR,@,LAR,W 13-10,,7,5,40,8.00,0,71.4%,5.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
144,2016,2016-11-13,9,31.215,CAR,,KAN,L 17-20,*,8,5,44,8.80,0,62.5%,5.50,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,,0,0,0.0,0,0
145,2016,2016-11-17,10,31.219,CAR,,NOR,W 23-20,,4,3,46,15.33,1,75.0%,11.50,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,10,5.00,0,,1,6,0.0,0,0
146,2016,2016-11-27,11,31.229,CAR,@,OAK,L 32-35,*,10,4,115,28.75,1,40.0%,11.50,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,1,6,0.0,0,0
147,2016,2016-12-04,12,31.236,CAR,@,SEA,L 7-40,,6,5,80,16.00,1,83.3%,13.33,1,6,6.00,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,,0,,1,6,0.0,0,0
148,2016,2016-12-11,13,31.243,CAR,,SDG,W 28-16,,4,2,21,10.50,0,50.0%,5.25,2,5,2.50,0,0,0,,0,0,0,,0,0,,,1,31,31.00,0,2,18,9.00,0,,0,0,0.0,0,0
149,2016,2016-12-19,14,31.251,CAR,@,WAS,W 26-15,*,8,4,64,16.00,1,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,59,11.80,0,,1,6,0.0,0,0
150,2016,2016-12-24,15,31.256,CAR,,ATL,L 16-33,*,9,3,29,9.67,0,33.3%,3.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,12,12.00,0,,0,0,0.0,0,0
151,2016,2017-01-01,16,31.264,CAR,@,TAM,L 16-17,*,7,4,69,17.25,0,57.1%,9.86,2,24,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
152,2017,2017-09-11,1,32.152,NOR,@,MIN,L 19-29,*,5,4,53,13.25,0,80.0%,10.60,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
153,2017,2017-09-17,2,32.158,NOR,,NWE,L 20-36,,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,16,16.00,0,,0,0,0.0,0,0
154,2017,2017-09-24,3,32.165,NOR,@,CAR,W 34-13,*,3,2,44,22.00,1,66.7%,14.67,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,12,12.00,0,,1,6,0.0,0,0
155,2017,2017-10-01,4,32.172,NOR,@,MIA,W 20-0,*,2,2,25,12.50,0,100.0%,12.50,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,26,8.67,0,,0,0,0.0,0,0
156,2017,2017-10-15,5,32.186,NOR,,DET,W 52-38,*,4,4,66,16.50,1,100.0%,16.50,1,3,3.00,0,0,0,,0,0,0,,0,0,,,2,26,13.00,0,2,6,3.00,0,,1,6,0.0,0,0
157,2017,2017-10-22,6,32.193,NOR,@,GNB,W 26-17,*,7,7,141,20.14,0,100.0%,20.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,,0,0,0.0,0,0
158,2017,2017-10-29,7,32.200,NOR,,CHI,W 20-12,,4,2,68,34.00,0,50.0%,17.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,9,9.00,0,3,22,7.33,0,,0,0,0.0,0,0
159,2017,2017-11-05,8,32.207,NOR,,TAM,W 30-10,*,5,4,59,14.75,1,80.0%,11.80,0,0,,0,0,0,,0,0,0,,0,0,,,2,21,10.50,0,2,-5,-2.50,0,,1,6,0.0,0,0
160,2017,2017-11-12,9,32.214,NOR,@,BUF,W 47-10,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,19,3.80,0,,0,0,0.0,0,0
161,2017,2017-11-19,10,32.221,NOR,,WAS,W 34-31,,6,6,87,14.50,0,100.0%,14.50,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
162,2017,2017-11-26,11,32.228,NOR,@,LAR,L 20-26,*,11,7,71,10.14,0,63.6%,6.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
163,2017,2017-12-03,12,32.235,NOR,,CAR,W 31-21,*,3,2,27,13.50,0,66.7%,9.00,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
164,2017,2017-12-07,13,32.239,NOR,@,ATL,L 17-20,,2,2,10,5.00,0,100.0%,5.00,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
165,2017,2017-12-24,15,32.256,NOR,,ATL,W 23-13,*,5,4,76,19.00,1,80.0%,15.20,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
166,2017,2017-12-31,16,32.263,NOR,@,TAM,L 24-31,*,6,3,33,11.00,0,50.0%,5.50,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
167,2018,2018-09-09,1,33.150,NOR,,TAM,L 40-48,*,6,5,68,13.60,1,83.3%,11.33,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,1,8,0.0,0,0
168,2018,2018-09-16,2,33.157,NOR,,CLE,W 21-18,,7,4,55,13.75,0,57.1%,7.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
169,2018,2018-09-23,3,33.164,NOR,@,ATL,W 43-37,*,6,3,12,4.00,1,50.0%,2.00,1,20,20.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
