ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
32,1970,1970-10-25,6,33.326,DEN,@,SFO,L 14-19,2,2,100.0,,1,0.0,0,2
33,1970,1970-11-01,7,33.333,DEN,,WAS,L 3-19,,,,1,2,50.0,0,3
34,1970,1970-11-08,8,33.340,DEN,@,SDG,L 21-24,3,3,100.0,,3,0.0,0,3
35,1970,1970-11-15,9,33.347,DEN,,OAK,L 19-24,1,2,50.0,2,3,66.7,0,7
36,1970,1970-11-22,10,33.354,DEN,@,NOR,W 31-6,4,4,100.0,1,2,50.0,0,7
37,1970,1970-11-29,11,33.361,DEN,@,HOU,L 21-31,3,3,100.0,,1,0.0,0,3
38,1970,1970-12-13,13,34.010,DEN,,SDG,T 17-17,2,2,100.0,1,1,100.0,0,5
39,1970,1970-12-20,14,34.017,DEN,,CLE,L 13-27,1,1,100.0,2,3,66.7,0,7
40,1971,1971-09-19,1,34.290,NYJ,@,BAL,L 0-22,,,,,,,,
41,1971,1971-09-27,2,34.298,NYJ,@,STL,L 10-17,1,1,100.0,1,3,33.3,0,4
42,1971,1971-10-03,3,34.304,NYJ,@,MIA,W 14-10,2,2,100.0,,1,0.0,0,2
43,1971,1971-10-10,4,34.311,NYJ,@,NWE,L 0-20,,,,,,,,
44,1971,1971-10-17,5,34.318,NYJ,,BUF,W 28-17,4,4,100.0,,1,0.0,0,4
45,1971,1971-10-24,6,34.325,NYJ,,MIA,L 14-30,2,2,100.0,,1,0.0,0,2
46,1971,1971-10-31,7,34.332,NYJ,@,SDG,L 21-49,2,2,100.0,,,,0,2
47,1971,1971-11-07,8,34.339,NYJ,,KAN,W 13-10,1,1,100.0,2,2,100.0,0,7
48,1971,1971-11-14,9,34.346,NYJ,,BAL,L 13-14,1,2,50.0,,1,0.0,0,1
49,1971,1971-11-21,10,34.353,NYJ,@,BUF,W 20-7,2,2,100.0,2,4,50.0,0,8
50,1971,1971-11-28,11,34.360,NYJ,,SFO,L 21-24,3,3,100.0,,1,0.0,0,3
51,1971,1971-12-04,12,35.001,NYJ,@,DAL,L 10-52,1,1,100.0,1,1,100.0,0,4
52,1971,1971-12-12,13,35.009,NYJ,,NWE,W 13-6,1,1,100.0,2,3,66.7,0,7
53,1971,1971-12-19,14,35.016,NYJ,,CIN,W 35-21,5,5,100.0,,1,0.0,0,5
54,1972,1972-09-17,1,35.289,NYJ,@,BUF,W 41-24,5,5,100.0,2,2,100.0,0,11
55,1972,1972-09-24,2,35.296,NYJ,@,BAL,W 44-34,5,6,83.3,1,3,33.3,0,8
56,1972,1972-10-01,3,35.303,NYJ,@,HOU,L 20-26,2,2,100.0,2,2,100.0,0,8
57,1972,1972-10-08,4,35.310,NYJ,,MIA,L 17-27,2,2,100.0,1,1,100.0,0,5
58,1972,1972-10-15,5,35.317,NYJ,@,NWE,W 41-13,5,5,100.0,2,2,100.0,0,11
59,1972,1972-10-22,6,35.324,NYJ,,BAL,W 24-20,3,3,100.0,1,1,100.0,0,6
60,1972,1972-10-29,7,35.331,NYJ,,NWE,W 34-10,4,4,100.0,2,3,66.7,0,10
61,1972,1972-11-05,8,35.338,NYJ,,WAS,L 17-35,2,2,100.0,1,2,50.0,0,5
62,1972,1972-11-12,9,35.345,NYJ,,BUF,W 41-3,5,5,100.0,2,2,100.0,0,11
63,1972,1972-11-19,10,35.352,NYJ,@,MIA,L 24-28,3,3,100.0,1,1,100.0,0,6
64,1972,1972-11-23,11,35.356,NYJ,@,DET,L 20-37,2,2,100.0,2,5,40.0,0,8
65,1972,1972-12-03,12,36.000,NYJ,,NOR,W 18-17,,,,6,7,85.7,0,18
66,1972,1972-12-11,13,36.008,NYJ,@,OAK,L 16-24,1,1,100.0,3,4,75.0,0,10
67,1972,1972-12-17,14,36.014,NYJ,,CLE,L 10-26,1,1,100.0,1,2,50.0,0,4
68,1973,1973-09-17,1,36.288,NYJ,@,GNB,L 7-23,1,1,100.0,,1,0.0,0,1
69,1973,1973-09-23,2,36.294,NYJ,@,BAL,W 34-10,4,4,100.0,2,2,100.0,0,10
70,1973,1973-09-30,3,36.301,NYJ,@,BUF,L 7-9,1,1,100.0,,1,0.0,0,1
71,1973,1973-10-07,4,36.308,NYJ,@,MIA,L 3-31,,,,1,1,100.0,0,3
72,1973,1973-10-14,5,36.315,NYJ,@,NWE,W 9-7,,,,3,3,100.0,0,9
73,1973,1973-10-21,6,36.322,NYJ,@,PIT,L 14-26,2,2,100.0,,,,0,2
74,1973,1973-10-28,7,36.329,NYJ,,DEN,L 28-40,4,4,100.0,,1,0.0,0,4
75,1973,1973-11-04,8,36.336,NYJ,,MIA,L 14-24,2,2,100.0,,2,0.0,0,2
76,1973,1973-11-11,9,36.343,NYJ,,NWE,W 33-13,3,3,100.0,4,4,100.0,0,15
77,1973,1973-11-18,10,36.350,NYJ,@,CIN,L 14-20,2,2,100.0,,,,0,2
78,1973,1973-11-25,11,36.357,NYJ,,ATL,L 20-28,2,2,100.0,2,2,100.0,0,8
79,1973,1973-12-02,12,36.364,NYJ,,BAL,W 20-17,2,2,100.0,2,3,66.7,0,8
80,1973,1973-12-09,13,37.006,NYJ,@,PHI,L 23-24,2,2,100.0,3,4,75.0,0,11
81,1973,1973-12-16,14,37.013,NYJ,,BUF,L 14-34,2,2,100.0,,,,0,2
82,1974,1974-09-15,1,37.286,NYJ,@,KAN,L 16-24,1,2,50.0,1,1,100.0,0,4
83,1974,1974-09-22,2,37.293,NYJ,@,CHI,W 23-21,2,3,66.7,1,2,50.0,0,5
84,1974,1974-09-29,3,37.300,NYJ,@,BUF,L 12-16,,,,2,2,100.0,0,6
85,1974,1974-10-07,4,37.308,NYJ,@,MIA,L 17-21,2,2,100.0,1,1,100.0,0,5
86,1974,1974-10-13,5,37.314,NYJ,,NWE,L 0-24,,,,,,,,
87,1974,1974-10-20,6,37.321,NYJ,,BAL,L 20-35,2,2,100.0,,,,0,2
88,1974,1974-11-03,8,37.335,NYJ,,HOU,L 22-27,1,3,33.3,1,1,100.0,0,4
