ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
48,2017,2017-11-19,10,31.211,DET,@,CHI,W 27-24,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
49,2017,2017-11-23,11,31.215,DET,,MIN,L 23-30,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
50,2017,2017-12-03,12,31.225,DET,@,BAL,L 20-44,*,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
51,2017,2017-12-10,13,31.232,DET,@,TAM,W 24-21,*,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,0.0,0,0
52,2017,2017-12-16,14,31.238,DET,,CHI,W 20-10,*,0,0,0,,0,0.0%,,1,10,10.00,0,0,0,0.0,0,0
53,2017,2017-12-24,15,31.246,DET,@,CIN,L 17-26,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
54,2017,2017-12-31,16,31.253,DET,,GNB,W 35-11,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
55,2018,2018-09-09,1,32.140,CLE,,PIT,T 21-21,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
56,2018,2018-09-16,2,32.147,CLE,@,NOR,L 18-21,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,0,0
57,2018,2018-09-20,3,32.151,CLE,,NYJ,W 21-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
