ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
42,1973,1973-09-30,3,27.293,NYJ,@,BUF,L 7-9,,,,,
43,1973,1973-10-07,4,27.300,NYJ,@,MIA,L 3-31,0,0,1,0,0
44,1973,1973-10-14,5,27.307,NYJ,@,NWE,W 9-7,0,0,1,25,0
45,1973,1973-10-21,6,27.314,NYJ,@,PIT,L 14-26,,,,,
46,1973,1973-10-28,7,27.321,NYJ,,DEN,L 28-40,,,,,
47,1973,1973-11-04,8,27.328,NYJ,,MIA,L 14-24,,,,,
48,1973,1973-11-11,9,27.335,NYJ,,NWE,W 33-13,,,,,
49,1973,1973-11-18,10,27.342,NYJ,@,CIN,L 14-20,,,,,
50,1973,1973-11-25,11,27.349,NYJ,,ATL,L 20-28,,,,,
51,1973,1973-12-02,12,27.356,NYJ,,BAL,W 20-17,,,,,
52,1973,1973-12-09,13,27.363,NYJ,@,PHI,L 23-24,,,,,
53,1973,1973-12-16,14,28.005,NYJ,,BUF,L 14-34,,,,,
54,1974,1974-09-15,1,28.278,NYJ,@,KAN,L 16-24,,,,,
55,1974,1974-09-22,2,28.285,NYJ,@,CHI,W 23-21,,,,,
56,1974,1974-09-29,3,28.292,NYJ,@,BUF,L 12-16,,,,,
57,1974,1974-10-07,4,28.300,NYJ,@,MIA,L 17-21,,,,,
58,1974,1974-11-10,9,28.334,NYJ,@,NYG,W 26-20,,,,,
59,1974,1974-12-01,12,28.355,NYJ,,SDG,W 27-14,,,,,
60,1974,1974-12-08,13,28.362,NYJ,,BUF,W 20-10,,,,,
61,1974,1974-12-15,14,29.004,NYJ,@,BAL,W 45-38,,,,,
62,1975,1975-10-12,4,29.305,DEN,@,PIT,L 9-20,,,,,
63,1975,1975-10-19,5,29.312,DEN,,CLE,W 16-15,0,0,1,30,0
64,1975,1975-10-26,6,29.319,DEN,@,KAN,L 13-26,,,,,
65,1975,1975-11-02,7,29.326,DEN,,OAK,L 17-42,0,0,1,36,0
66,1975,1975-11-09,8,29.333,DEN,,CIN,L 16-17,,,,,
67,1975,1975-11-16,9,29.340,DEN,@,SDG,W 27-17,,,,,
68,1975,1975-11-23,10,29.347,DEN,@,ATL,L 21-35,,,,,
69,1975,1975-12-08,12,29.362,DEN,@,OAK,L 10-17,,,,,
70,1975,1975-12-14,13,30.003,DEN,,PHI,W 25-10,,,,,
71,1975,1975-12-20,14,30.009,DEN,@,MIA,L 13-14,,,,,
