ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
59,1992,1992-09-14,1,30.255,MIA,@,CLE,W 27-23,,,,,,,,,,
60,1992,1992-09-20,2,30.261,MIA,,RAM,W 26-10,,,,,,,,,,
61,1992,1992-09-27,3,30.268,MIA,@,SEA,W 19-17,,,,,,,,,,
62,1992,1992-10-04,4,30.275,MIA,@,BUF,W 37-10,,,,,,,,,,
63,1992,1992-10-11,5,30.282,MIA,,ATL,W 21-17,,,,,,,,,,
64,1992,1992-10-18,6,30.289,MIA,,NWE,W 38-17,,,,,,,,,,
65,1992,1992-10-25,7,30.296,MIA,,IND,L 20-31,,,,,,,,,,
66,1992,1992-11-01,8,30.303,MIA,@,NYJ,L 14-26,,,,,,,,,,
67,1992,1992-11-08,9,30.310,MIA,@,IND,W 28-0,,,,,,,,,,
68,1992,1992-11-16,10,30.318,MIA,,BUF,L 20-26,,,,,,,,,,
69,1992,1992-11-22,11,30.324,MIA,,HOU,W 19-16,,,,,,,,,,
70,1992,1992-11-29,12,30.331,MIA,@,NOR,L 13-24,,,,,,,,,,
71,1992,1992-12-06,13,30.338,MIA,@,SFO,L 3-27,,,,,,,,,,
72,1992,1992-12-14,14,30.346,MIA,,RAI,W 20-7,,,,,,,,,,
73,1992,1992-12-20,15,30.352,MIA,,NYJ,W 19-17,,,,,,,,,,
74,1992,1992-12-27,16,30.359,MIA,@,NWE,W 16-13,,,,,,,,,,
