ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
20,2002,2002-10-27,7,24.075,MIN,,CHI,W 25-7,*,29,106,3.66,0,6,6,30,5.00,0,100.0%,5.00,0,0,0.0,,
21,2002,2002-11-03,8,24.082,MIN,@,TAM,L 24-38,*,10,114,11.40,1,3,3,27,9.00,0,100.0%,9.00,1,6,0.0,,
22,2002,2002-11-10,9,24.089,MIN,,NYG,L 20-27,*,15,167,11.13,1,3,2,9,4.50,0,66.7%,3.00,1,6,0.0,,
23,2002,2002-11-17,10,24.096,MIN,,GNB,W 31-21,*,20,130,6.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,,
24,2002,2002-11-24,11,24.103,MIN,@,NWE,L 17-24,*,14,55,3.93,0,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,,
25,2002,2002-12-01,12,24.110,MIN,,ATL,L 24-30,*,18,86,4.78,1,2,2,6,3.00,0,100.0%,3.00,1,6,0.0,,
26,2002,2002-12-08,13,24.117,MIN,@,GNB,L 22-26,*,19,120,6.32,0,3,3,8,2.67,0,100.0%,2.67,0,0,0.0,,
27,2002,2002-12-15,14,24.124,MIN,@,NOR,W 32-31,*,15,46,3.07,0,4,3,61,20.33,0,75.0%,15.25,0,0,0.0,,
28,2002,2002-12-21,15,24.130,MIN,,MIA,W 20-17,*,18,54,3.00,0,3,2,15,7.50,0,66.7%,5.00,0,0,0.0,,
29,2002,2002-12-29,16,24.138,MIN,@,DET,W 38-36,*,19,82,4.32,1,3,3,31,10.33,0,100.0%,10.33,1,6,0.0,,
30,2003,2003-11-02,8,25.081,MIN,,GNB,L 27-30,*,8,43,5.38,0,3,3,15,5.00,0,100.0%,5.00,0,0,0.0,,
31,2003,2003-11-09,9,25.088,MIN,@,SDG,L 28-42,,5,23,4.60,0,3,2,22,11.00,0,66.7%,7.33,0,0,0.0,,
32,2003,2003-11-16,10,25.095,MIN,@,OAK,L 18-28,*,5,13,2.60,0,2,2,59,29.50,0,100.0%,29.50,0,0,0.0,,
33,2003,2003-11-23,11,25.102,MIN,,DET,W 24-14,*,15,73,4.87,1,0,0,0,,0,0.0%,,1,6,0.0,,
34,2003,2003-11-30,12,25.109,MIN,@,STL,L 17-48,*,14,98,7.00,0,3,3,24,8.00,0,100.0%,8.00,0,0,0.0,,
35,2003,2003-12-07,13,25.116,MIN,,SEA,W 34-7,*,25,103,4.12,0,2,2,12,6.00,0,100.0%,6.00,0,0,0.0,,
36,2003,2003-12-20,15,25.129,MIN,,KAN,W 45-20,*,6,31,5.17,0,0,0,0,,0,0.0%,,0,0,0.0,,
37,2003,2003-12-28,16,25.137,MIN,@,ARI,L 17-18,*,12,63,5.25,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
38,2004,2004-10-24,6,26.072,MIN,,TEN,W 20-3,*,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
39,2004,2004-10-31,7,26.079,MIN,,NYG,L 13-34,,5,20,4.00,1,7,6,18,3.00,0,85.7%,2.57,1,6,0.0,,
40,2004,2004-11-08,8,26.087,MIN,@,IND,L 28-31,*,5,18,3.60,0,2,2,15,7.50,0,100.0%,7.50,0,0,0.0,,
41,2004,2004-11-14,9,26.093,MIN,@,GNB,L 31-34,*,5,21,4.20,0,0,0,0,,0,0.0%,,0,0,0.0,,
42,2004,2004-11-21,10,26.100,MIN,,DET,W 22-19,*,11,30,2.73,0,3,3,27,9.00,0,100.0%,9.00,0,0,0.0,,
43,2004,2004-11-28,11,26.107,MIN,,JAX,W 27-16,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,,
44,2004,2004-12-05,12,26.114,MIN,@,CHI,L 14-24,,,,,,,,,,,0.0%,,,,,,
45,2004,2004-12-12,13,26.121,MIN,,SEA,L 23-27,,5,25,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
46,2004,2004-12-19,14,26.128,MIN,@,DET,W 28-27,*,13,51,3.92,0,4,3,51,17.00,0,75.0%,12.75,0,0,0.0,,
47,2004,2004-12-24,15,26.133,MIN,,GNB,L 31-34,*,17,92,5.41,0,3,3,67,22.33,1,100.0%,22.33,1,6,0.0,,
48,2004,2005-01-02,16,26.142,MIN,@,WAS,L 18-21,*,8,19,2.38,0,3,3,24,8.00,0,100.0%,8.00,0,0,0.0,,
49,2005,2005-09-11,1,27.029,MIN,,TAM,L 13-24,,6,-1,-0.17,0,3,3,21,7.00,0,100.0%,7.00,0,0,0.0,,
50,2005,2005-09-18,2,27.036,MIN,@,CIN,L 8-37,*,3,36,12.00,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,0.0,,
51,2005,2005-09-25,3,27.043,MIN,,NOR,W 33-16,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
52,2005,2005-10-02,4,27.050,MIN,@,ATL,L 10-30,,1,-4,-4.00,0,2,2,31,15.50,0,100.0%,15.50,0,0,0.0,,
53,2005,2005-10-16,5,27.064,MIN,@,CHI,L 3-28,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
54,2005,2005-10-23,6,27.071,MIN,,GNB,W 23-20,,6,22,3.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
55,2005,2005-10-30,7,27.078,MIN,@,CAR,L 13-38,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
56,2005,2005-11-06,8,27.085,MIN,,DET,W 27-14,,18,106,5.89,0,1,1,5,5.00,1,100.0%,5.00,1,6,0.0,,
57,2005,2005-11-13,9,27.092,MIN,@,NYG,W 24-21,*,19,16,0.84,0,6,6,11,1.83,0,100.0%,1.83,0,0,0.0,,
58,2005,2005-11-21,10,27.100,MIN,@,GNB,W 20-17,,5,10,2.00,0,2,2,13,6.50,0,100.0%,6.50,0,0,0.0,,
59,2005,2005-11-27,11,27.106,MIN,,CLE,W 24-12,,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
60,2005,2005-12-04,12,27.113,MIN,@,DET,W 21-16,,22,79,3.59,1,4,3,10,3.33,1,75.0%,2.50,2,12,0.0,,
61,2005,2005-12-11,13,27.120,MIN,,STL,W 27-13,*,18,70,3.89,1,5,4,6,1.50,0,80.0%,1.20,1,6,0.0,,
62,2005,2005-12-18,14,27.127,MIN,,PIT,L 3-18,*,11,43,3.91,0,2,1,-5,-5.00,0,50.0%,-2.50,0,0,0.0,,
63,2005,2005-12-25,15,27.134,MIN,@,BAL,L 23-30,*,1,-1,-1.00,0,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,,
64,2005,2006-01-01,16,27.141,MIN,,CHI,W 34-10,*,6,82,13.67,1,3,3,23,7.67,0,100.0%,7.67,1,6,0.0,,
65,2006,2006-09-10,1,28.028,KAN,,CIN,L 10-23,,0,0,,0,,0,0,,0,0.0%,,0,0,0.0,,
66,2006,2006-09-17,2,28.035,KAN,@,DEN,L 6-9,,6,19,3.17,0,0,0,0,,0,0.0%,,0,0,0.0,,
67,2006,2006-10-29,7,28.077,KAN,,SEA,W 35-28,,10,38,3.80,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
68,2006,2006-11-05,8,28.084,KAN,@,STL,W 31-17,,4,14,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
69,2006,2006-11-12,9,28.091,KAN,@,MIA,L 10-13,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
70,2006,2006-11-19,10,28.098,KAN,,OAK,W 17-13,,3,43,14.33,0,2,2,10,5.00,0,100.0%,5.00,0,0,0.0,,
71,2006,2006-11-23,11,28.102,KAN,,DEN,W 19-10,,2,56,28.00,0,2,2,20,10.00,0,100.0%,10.00,0,0,0.0,,
72,2006,2006-12-03,12,28.112,KAN,@,CLE,L 28-31,,3,14,4.67,0,4,4,33,8.25,0,100.0%,8.25,0,0,0.0,,
73,2006,2006-12-10,13,28.119,KAN,,BAL,L 10-20,,6,5,0.83,0,1,1,14,14.00,0,100.0%,14.00,0,0,0.0,,
74,2006,2006-12-17,14,28.126,KAN,@,SDG,L 9-20,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
75,2006,2006-12-31,16,28.140,KAN,,JAX,W 35-30,,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
76,2007,2007-09-09,1,29.027,KAN,@,HOU,L 3-20,,5,24,4.80,0,2,2,10,5.00,0,100.0%,5.00,0,0,0.0,,
77,2007,2007-09-16,2,29.034,KAN,@,CHI,L 10-20,,7,14,2.00,0,4,3,22,7.33,0,75.0%,5.50,0,0,0.0,,
78,2007,2007-09-23,3,29.041,KAN,,MIN,W 13-10,,4,7,1.75,0,3,3,9,3.00,0,100.0%,3.00,0,0,0.0,,
79,2007,2007-09-30,4,29.048,KAN,@,SDG,W 30-16,,1,6,6.00,0,1,0,0,,0,0.0%,0.00,0,0,0.0,,
80,2007,2007-10-07,5,29.055,KAN,,JAX,L 7-17,,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
81,2007,2007-10-14,6,29.062,KAN,,CIN,W 27-20,,2,3,1.50,0,3,2,6,3.00,0,66.7%,2.00,0,0,0.0,,
82,2007,2007-10-21,7,29.069,TAM,@,DET,L 16-23,,3,22,7.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
83,2007,2007-10-28,8,29.076,TAM,,JAX,L 23-24,*,2,23,11.50,1,1,0,0,,0,0.0%,0.00,1,6,0.0,,
84,2007,2007-11-04,9,29.083,TAM,,ARI,W 17-10,,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,0.0,,
85,2007,2007-12-02,12,29.111,TAM,@,NOR,W 27-23,,1,12,12.00,0,2,1,12,12.00,0,50.0%,6.00,0,0,0.0,,
86,2007,2007-12-09,13,29.118,TAM,@,HOU,L 14-28,,0,0,,0,,0,0,,0,0.0%,,0,0,0.0,,
87,2007,2007-12-16,14,29.125,TAM,,ATL,W 37-3,,10,65,6.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
88,2007,2007-12-23,15,29.132,TAM,@,SFO,L 19-21,,5,16,3.20,0,4,2,14,7.00,0,50.0%,3.50,0,0,0.0,,
89,2007,2007-12-30,16,29.139,TAM,,CAR,L 23-31,,15,39,2.60,0,2,2,28,14.00,1,100.0%,14.00,1,6,0.0,,
90,2008,2008-09-28,4,30.046,TAM,,GNB,W 30-21,,,,,,,,,,,0.0%,,,,,,
91,2008,2008-10-05,5,30.053,TAM,@,DEN,L 13-16,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0
92,2008,2008-10-12,6,30.060,TAM,,CAR,W 27-3,,5,11,2.20,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
93,2008,2008-10-19,7,30.067,TAM,,SEA,W 20-10,,,,,,,,,,,0.0%,,,,,,
94,2008,2008-11-02,9,30.081,TAM,@,KAN,W 30-27,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
95,2009,2009-09-20,2,31.038,SDG,,BAL,L 26-31,,4,19,4.75,0,2,2,3,1.50,0,100.0%,1.50,0,0,0.0,0,0
96,2009,2009-09-27,3,31.045,SDG,,MIA,W 23-13,,8,18,2.25,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
97,2009,2009-11-01,7,31.080,SDG,,OAK,W 24-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
98,2009,2009-11-08,8,31.087,SDG,@,NYG,W 21-20,,,,,,0,,,,,0.0%,,,,,,
99,2009,2009-11-15,9,31.094,SDG,,PHI,W 31-23,,,,,,,,,,,0.0%,,,,,,
100,2009,2010-01-03,16,31.143,SDG,,WAS,W 23-20,,11,28,2.55,0,4,4,62,15.50,0,100.0%,15.50,0,0,0.0,0,0
101,2010,2010-09-12,1,32.030,OAK,@,TEN,L 13-38,,1,6,6.00,0,2,2,9,4.50,0,100.0%,4.50,0,0,0.0,0,0
102,2010,2010-09-19,2,32.037,OAK,,STL,W 16-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
103,2010,2010-09-26,3,32.044,OAK,@,ARI,L 23-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
104,2010,2010-10-03,4,32.051,OAK,,HOU,L 24-31,,,,,,,,,,,0.0%,,,,,,
105,2010,2010-10-24,7,32.072,OAK,@,DEN,W 59-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
106,2010,2010-12-26,15,32.135,OAK,,IND,L 26-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
107,2010,2011-01-02,16,32.142,OAK,@,KAN,W 31-10,,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
