ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
44,1989,1989-11-05,9,27.203,BUF,@,ATL,L 28-30,0,0,,0,,0,0,,0,,,1,17,17.00,0,0,0
45,1989,1989-11-12,10,27.210,BUF,,IND,W 30-7,7,59,8.43,0,,0,0,,0,,,0,0,,0,0,0
46,1989,1989-11-19,11,27.217,BUF,@,NWE,L 24-33,0,0,,0,,0,0,,0,,,0,0,,0,0,
47,1989,1989-11-26,12,27.224,BUF,,CIN,W 24-7,2,12,6.00,0,,1,13,13.00,0,,,0,0,,0,0,0
48,1989,1989-12-04,13,27.232,BUF,@,SEA,L 16-17,0,0,,0,,0,0,,0,,,0,0,,0,0,
49,1989,1989-12-10,14,27.238,BUF,,NOR,L 19-22,1,0,0.00,0,,0,0,,0,,,0,0,,0,0,0
50,1989,1989-12-17,15,27.245,BUF,@,SFO,L 10-21,0,0,,0,,0,0,,0,,,0,0,,0,0,
51,1989,1989-12-23,16,27.251,BUF,@,NYJ,W 37-0,5,33,6.60,1,,0,0,,0,,,0,0,,0,1,6
52,1990,1990-09-09,1,28.146,BUF,,IND,W 26-10,0,0,,0,,0,0,,0,,,,,,,0,
53,1990,1990-09-16,2,28.153,BUF,@,MIA,L 7-30,0,0,,0,,2,9,4.50,0,,,0,0,,0,0,0
54,1990,1990-09-24,3,28.161,BUF,@,NYJ,W 30-7,7,31,4.43,1,,0,0,,0,,,0,0,,0,1,6
55,1990,1990-09-30,4,28.167,BUF,,DEN,W 29-28,1,2,2.00,1,,0,0,,0,,,0,0,,0,1,6
56,1990,1990-10-07,5,28.174,BUF,,RAI,W 38-24,2,4,2.00,0,,0,0,,0,,,0,0,,0,0,0
57,1990,1990-10-21,6,28.188,BUF,,NYJ,W 30-27,7,31,4.43,0,,2,23,11.50,0,,,0,0,,0,0,0
58,1990,1990-10-28,7,28.195,BUF,@,NWE,W 27-10,0,0,,0,,0,0,,0,,,,,,,0,
59,1990,1990-11-04,8,28.202,BUF,@,CLE,W 42-0,7,41,5.86,1,,1,16,16.00,0,,,0,0,,0,1,6
60,1990,1990-11-11,9,28.209,BUF,,PHO,W 45-14,12,47,3.92,1,,0,0,,0,,,0,0,,0,1,6
61,1990,1990-11-18,10,28.216,BUF,,NWE,W 14-0,0,0,,0,,0,0,,0,,,,,,,0,
62,1990,1990-11-26,11,28.224,BUF,@,HOU,L 24-27,2,9,4.50,0,,0,0,,0,,,0,0,,0,0,0
63,1990,1990-12-02,12,28.230,BUF,,PHI,W 30-23,2,1,0.50,0,,2,8,4.00,0,,,0,0,,0,0,0
64,1990,1990-12-09,13,28.237,BUF,@,IND,W 31-7,10,57,5.70,0,,0,0,,0,,,0,0,,0,0,0
65,1990,1990-12-15,14,28.243,BUF,@,NYG,W 17-13,0,0,,0,,0,0,,0,,,,,,,0,
66,1990,1990-12-23,15,28.251,BUF,,MIA,W 24-14,8,30,3.75,0,,1,9,9.00,0,,,0,0,,0,0,0
67,1990,1990-12-30,16,28.258,BUF,@,WAS,L 14-29,6,49,8.17,0,,1,13,13.00,1,,,0,0,,0,1,6
68,1991,1991-09-01,1,29.138,BUF,,MIA,W 35-31,1,4,4.00,0,,0,0,,0,,,0,0,,0,0,0
69,1991,1991-09-08,2,29.145,BUF,,PIT,W 52-34,17,56,3.29,0,,1,-3,-3.00,0,,,0,0,,0,0,0
70,1991,1991-09-15,3,29.152,BUF,@,NYJ,W 23-20,1,1,1.00,0,,2,5,2.50,0,,,0,0,,0,0,0
71,1991,1991-09-22,4,29.159,BUF,@,TAM,W 17-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
72,1991,1991-09-29,5,29.166,BUF,,CHI,W 35-20,5,25,5.00,0,,0,0,,0,,,0,0,,0,0,0
73,1991,1991-10-07,6,29.174,BUF,@,KAN,L 6-33,1,14,14.00,0,,1,-2,-2.00,0,,,0,0,,0,0,0
74,1991,1991-10-13,7,29.180,BUF,,IND,W 42-6,9,108,12.00,1,,0,0,,0,,,0,0,,0,1,6
75,1991,1991-10-21,8,29.188,BUF,,CIN,W 35-16,1,2,2.00,0,,0,0,,0,,,0,0,,0,0,0
76,1991,1991-11-03,9,29.201,BUF,,NWE,W 22-17,4,13,3.25,0,,1,11,11.00,0,,,0,0,,0,0,0
77,1991,1991-11-10,10,29.208,BUF,@,GNB,W 34-24,5,19,3.80,0,,1,6,6.00,0,,,0,0,,0,0,0
78,1991,1991-11-18,11,29.216,BUF,@,MIA,W 41-27,25,98,3.92,0,,3,20,6.67,0,,,0,0,,0,0,0
79,1991,1991-11-24,12,29.222,BUF,@,NWE,L 13-16,4,51,12.75,0,,3,17,5.67,0,,,1,23,23.00,0,0,0
80,1991,1991-12-01,13,29.229,BUF,,NYJ,W 24-13,5,13,2.60,1,,0,0,,0,,,2,35,17.50,0,1,6
81,1991,1991-12-08,14,29.236,BUF,@,RAI,W 30-27,4,12,3.00,1,,0,0,,0,,,1,15,15.00,0,1,6
82,1991,1991-12-15,15,29.243,BUF,@,IND,W 35-7,22,90,4.09,1,,3,33,11.00,1,,,0,0,,0,2,12
83,1991,1991-12-22,16,29.250,BUF,,DET,L 14-17,25,118,4.72,0,,5,31,6.20,0,,,0,0,,0,0,0
84,1992,1992-09-06,1,30.143,BUF,,RAM,W 40-7,5,44,8.80,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0
85,1992,1992-09-13,2,30.150,BUF,@,SFO,W 34-31,5,11,2.20,0,,0,0,,0,0.0%,,0,0,,0,0,0
86,1992,1992-09-20,3,30.157,BUF,,IND,W 38-0,12,64,5.33,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
87,1992,1992-09-27,4,30.164,BUF,@,NWE,W 41-7,10,39,3.90,0,,0,0,,0,0.0%,,0,0,,0,0,0
88,1992,1992-10-04,5,30.171,BUF,,MIA,L 10-37,6,19,3.17,0,,0,0,,0,0.0%,,3,47,15.67,0,0,0
89,1992,1992-10-11,6,30.178,BUF,@,RAI,L 3-20,9,30,3.33,0,2,2,-4,-2.00,0,100.0%,-2.00,1,11,11.00,0,0,0
90,1992,1992-10-26,7,30.193,BUF,@,NYJ,W 24-20,4,22,5.50,1,,0,0,,0,0.0%,,3,45,15.00,0,1,6
91,1992,1992-11-01,8,30.199,BUF,,NWE,W 16-7,16,41,2.56,0,8,6,44,7.33,0,75.0%,5.50,1,8,8.00,0,0,0
92,1992,1992-11-08,9,30.206,BUF,,PIT,W 28-20,4,16,4.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
93,1992,1992-11-16,10,30.214,BUF,@,MIA,W 26-20,9,27,3.00,2,,0,0,,0,0.0%,,0,0,,0,2,12
94,1992,1992-11-22,11,30.220,BUF,,ATL,W 41-14,20,181,9.05,2,1,1,4,4.00,0,100.0%,4.00,1,22,22.00,0,2,12
95,1992,1992-11-29,12,30.227,BUF,@,IND,L 13-16,6,28,4.67,0,,0,0,,0,0.0%,,0,0,,0,0,0
96,1992,1992-12-06,13,30.234,BUF,,NYJ,L 17-24,9,19,2.11,1,2,2,4,2.00,0,100.0%,2.00,1,17,17.00,0,1,6
97,1992,1992-12-12,14,30.240,BUF,,DEN,W 27-17,6,9,1.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
98,1992,1992-12-20,15,30.248,BUF,@,NOR,W 20-16,8,26,3.25,0,,0,0,,0,0.0%,,1,34,34.00,0,0,0
99,1992,1992-12-27,16,30.255,BUF,@,HOU,L 3-27,10,37,3.70,0,1,0,0,,0,0.0%,0.00,3,67,22.33,0,0,0
100,1993,1993-09-05,1,31.142,BUF,,NWE,W 38-14,5,14,2.80,0,,0,0,,0,0.0%,,0,0,,0,0,0
101,1993,1993-09-12,2,31.149,BUF,@,DAL,W 13-10,6,9,1.50,0,1,1,6,6.00,0,100.0%,6.00,1,10,10.00,0,0,0
102,1993,1993-09-26,3,31.163,BUF,,MIA,L 13-22,6,32,5.33,0,6,4,12,3.00,0,66.7%,2.00,2,28,14.00,0,0,0
103,1993,1993-10-03,4,31.170,BUF,,NYG,W 17-14,5,17,3.40,0,,0,0,,0,0.0%,,1,8,8.00,0,0,0
104,1993,1993-10-11,5,31.178,BUF,,HOU,W 35-7,16,45,2.81,1,,0,0,,0,0.0%,,1,11,11.00,0,1,6
105,1993,1993-10-24,6,31.191,BUF,@,NYJ,W 19-10,10,58,5.80,0,3,3,12,4.00,0,100.0%,4.00,2,25,12.50,0,0,0
106,1993,1993-11-01,7,31.199,BUF,,WAS,W 24-10,6,11,1.83,0,2,2,0,0.00,0,100.0%,0.00,0,0,,0,0,0
107,1993,1993-11-07,8,31.205,BUF,@,NWE,W 13-10,3,6,2.00,0,1,1,0,0.00,0,100.0%,0.00,1,18,18.00,0,0,0
108,1993,1993-11-15,9,31.213,BUF,@,PIT,L 0-23,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
109,1993,1993-11-21,10,31.219,BUF,,IND,W 23-9,6,17,2.83,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,6
110,1993,1993-11-28,11,31.226,BUF,@,KAN,L 7-23,2,9,4.50,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,6
111,1993,1993-12-05,12,31.233,BUF,,RAI,L 24-25,1,0,0.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
112,1993,1993-12-12,13,31.240,BUF,@,PHI,W 10-7,18,70,3.89,0,4,3,5,1.67,0,75.0%,1.25,0,0,,0,0,0
113,1993,1993-12-19,14,31.247,BUF,@,MIA,W 47-34,13,64,4.92,3,,0,0,,0,0.0%,,0,0,,0,3,18
114,1993,1993-12-26,15,31.254,BUF,,NYJ,W 16-14,7,21,3.00,0,3,3,53,17.67,0,100.0%,17.67,0,0,,0,0,0
115,1993,1994-01-02,16,31.261,BUF,@,IND,W 30-10,5,18,3.60,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0
116,1994,1994-09-04,1,32.141,BUF,,NYJ,L 3-23,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
117,1994,1994-09-11,2,32.148,BUF,@,NWE,W 38-35,6,21,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
118,1994,1994-09-18,3,32.155,BUF,@,HOU,W 15-7,0,0,,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0
119,1994,1994-09-26,4,32.163,BUF,,DEN,W 27-20,15,45,3.00,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0
120,1994,1994-10-02,5,32.169,BUF,@,CHI,L 13-20,18,78,4.33,0,10,7,23,3.29,0,70.0%,2.30,0,0,,0,0,0
121,1994,1994-10-09,6,32.176,BUF,,MIA,W 21-11,7,35,5.00,1,1,1,12,12.00,0,100.0%,12.00,0,0,,0,1,6
122,1994,1994-10-16,7,32.183,BUF,,IND,L 17-27,4,16,4.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
123,1994,1994-10-30,8,32.197,BUF,,KAN,W 44-10,11,83,7.55,0,0,0,0,,0,0.0%,,0,0,,0,0,0
124,1994,1994-11-06,9,32.204,BUF,@,NYJ,L 17-22,4,25,6.25,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
125,1994,1994-11-14,10,32.212,BUF,@,PIT,L 10-23,2,0,0.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
126,1994,1994-11-20,11,32.218,BUF,,GNB,W 29-20,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
127,1994,1994-11-24,12,32.222,BUF,@,DET,L 21-35,3,1,0.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
128,1994,1994-12-04,13,32.232,BUF,@,MIA,W 42-31,3,5,1.67,0,1,1,7,7.00,0,100.0%,7.00,1,0,0.00,0,0,0
129,1994,1994-12-11,14,32.239,BUF,,MIN,L 17-21,4,9,2.25,0,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0
130,1994,1994-12-18,15,32.246,BUF,,NWE,L 17-41,9,43,4.78,0,0,0,0,,0,0.0%,,0,0,,0,0,0
131,1994,1994-12-24,16,32.252,BUF,@,IND,L 9-10,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
