ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
24,1990,1990-11-18,10,26.308,SEA,,MIN,L 21-24,,2,16,8.00,0,,,0,0
25,1990,1990-11-25,11,26.315,SEA,@,SDG,W 13-10,,1,15,15.00,0,,,0,0
26,1990,1990-12-02,12,26.322,SEA,,HOU,W 13-10,,2,26,13.00,0,,,0,0
27,1990,1990-12-09,13,26.329,SEA,@,GNB,W 20-14,,2,32,16.00,0,,,0,0
28,1990,1990-12-16,14,26.336,SEA,@,MIA,L 17-24,,10,162,16.20,0,,,0,0
29,1990,1990-12-23,15,26.343,SEA,,DEN,W 17-12,,2,24,12.00,1,,,1,6
30,1990,1990-12-30,16,26.350,SEA,,DET,W 30-10,,6,76,12.67,0,,,0,0
31,1991,1991-09-01,1,27.230,SEA,@,NOR,L 24-27,,4,40,10.00,0,,,0,0
32,1991,1991-09-08,2,27.237,SEA,,NYJ,W 20-13,,3,45,15.00,1,,,1,6
33,1991,1991-09-15,3,27.244,SEA,@,DEN,L 10-16,,6,122,20.33,0,,,0,0
34,1991,1991-09-22,4,27.251,SEA,@,KAN,L 13-20,,2,58,29.00,0,,,0,0
35,1991,1991-09-29,5,27.258,SEA,,IND,W 31-3,,4,35,8.75,1,,,1,6
36,1991,1991-10-06,6,27.265,SEA,@,CIN,W 13-7,,3,40,13.33,0,,,0,0
37,1991,1991-10-13,7,27.272,SEA,,RAI,L 20-23,,2,18,9.00,0,,,0,0
38,1991,1991-10-20,8,27.279,SEA,@,PIT,W 27-7,,6,102,17.00,0,,,0,0
39,1991,1991-10-27,9,27.286,SEA,,SDG,W 20-9,,5,53,10.60,0,,,0,0
40,1991,1991-11-10,10,27.300,SEA,@,SDG,L 14-17,,4,75,18.75,0,,,0,0
41,1991,1991-11-17,11,27.307,SEA,@,RAI,L 7-31,,2,32,16.00,0,,,0,0
42,1991,1991-11-24,12,27.314,SEA,,DEN,W 13-10,,2,24,12.00,0,,,0,0
43,1991,1991-12-01,13,27.321,SEA,,KAN,L 6-19,,2,45,22.50,0,,,0,0
44,1991,1991-12-08,14,27.328,SEA,,SFO,L 22-24,,0,0,,0,,,,
45,1991,1991-12-15,15,27.335,SEA,@,ATL,L 13-26,,3,23,7.67,0,,,0,0
46,1991,1991-12-22,16,27.342,SEA,,RAM,W 23-9,,2,51,25.50,0,,,0,0
47,1992,1992-09-13,2,28.243,SEA,@,KAN,L 7-26,2,1,18,18.00,0,50.0%,9.00,0,0
48,1992,1992-09-20,3,28.250,SEA,@,NWE,W 10-6,6,2,48,24.00,0,33.3%,8.00,0,0
49,1992,1992-10-25,8,28.285,SEA,@,NYG,L 10-23,2,1,13,13.00,1,50.0%,6.50,1,6
50,1992,1992-11-08,9,28.299,SEA,,WAS,L 3-16,10,2,6,3.00,0,20.0%,0.60,0,0
51,1992,1992-11-15,10,28.306,SEA,@,RAI,L 3-20,3,0,0,,0,0.0%,0.00,,
52,1992,1992-11-22,11,28.313,SEA,,KAN,L 14-24,10,5,65,13.00,1,50.0%,6.50,1,6
53,1992,1992-11-30,12,28.321,SEA,,DEN,W 16-13,9,5,79,15.80,0,55.6%,8.78,0,0
54,1992,1992-12-06,13,28.327,SEA,@,PIT,L 14-20,7,2,40,20.00,1,28.6%,5.71,1,6
55,1992,1992-12-13,14,28.334,SEA,,PHI,L 17-20,9,2,15,7.50,0,22.2%,1.67,0,0
56,1992,1992-12-20,15,28.341,SEA,@,DEN,L 6-10,7,5,66,13.20,0,71.4%,9.43,0,0
57,1992,1992-12-27,16,28.348,SEA,,SDG,L 14-31,5,2,19,9.50,0,40.0%,3.80,0,0
