ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
158,1984,1984-10-21,8,34.181,BUF,,DEN,L 7-37,*,9,19,47.37,77,0,2,18.9,3,38,4.05,-0.68,1,1,1.00,0,0,0,,0,0,0
159,1984,1984-10-28,9,34.188,BUF,@,MIA,L 7-38,*,20,30,66.67,136,0,1,62.6,5,41,4.53,3.03,1,20,20.00,0,0,0,,0,0,0
160,1984,1984-11-04,10,34.195,BUF,,CLE,L 10-13,*,16,24,66.67,110,0,2,42.0,3,33,4.58,0.83,1,-2,-2.00,0,0,0,,0,0,0
161,1984,1984-11-11,11,34.202,BUF,@,NWE,L 10-38,*,9,29,31.03,142,1,3,20.3,6,75,4.90,0.93,2,10,5.00,0,0,0,,0,0,0
162,1984,1984-11-18,12,34.209,BUF,,DAL,W 14-3,*,13,29,44.83,117,1,2,39.0,2,13,4.03,1.62,2,-4,-2.00,0,0,0,,0,0,0
163,1984,1984-11-25,13,34.216,BUF,@,WAS,L 14-41,*,11,26,42.31,124,2,2,50.8,4,39,4.77,2.85,2,13,6.50,0,0,0,,0,0,0
164,1984,1984-12-16,16,34.237,BUF,@,CIN,L 21-52,,6,10,60.00,52,0,1,34.2,0,0,5.20,0.70,1,7,7.00,0,0,0,,0,0,0
165,1985,1985-10-06,5,35.166,DET,@,GNB,L 10-43,,10,11,90.91,139,1,1,111.2,1,13,12.64,10.36,0,0,,0,0,0,,0,0,0
166,1985,1985-10-20,7,35.180,DET,,SFO,W 23-21,,6,12,50.00,61,0,0,64.9,1,6,5.08,5.08,3,11,3.67,0,0,0,,0,0,0
167,1985,1985-11-03,9,35.194,DET,@,MIN,L 13-16,,2,3,66.67,21,0,0,86.8,0,0,7.00,7.00,1,1,1.00,1,0,0,,0,1,6
168,1985,1985-11-17,11,35.208,DET,,MIN,W 41-21,,5,9,55.56,35,0,0,64.6,1,6,3.89,3.89,0,0,,0,0,0,,0,0,0
169,1985,1985-11-24,12,35.215,DET,@,TAM,L 16-19,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
170,1985,1985-12-08,14,35.229,DET,@,NWE,L 6-23,,2,9,22.22,15,0,1,0.0,1,10,1.67,-3.33,0,0,,0,0,0,,0,0,0
171,1985,1985-12-15,15,35.236,DET,,GNB,L 23-26,,4,6,66.67,82,1,1,109.7,0,0,13.67,9.50,0,0,,0,0,0,,0,0,0
172,1985,1985-12-22,16,35.243,DET,,CHI,L 17-37,*,2,3,66.67,11,0,0,72.9,0,0,3.67,3.67,0,0,,0,0,0,,0,0,0
173,1986,1986-09-14,2,36.144,DET,,DAL,L 7-31,,4,12,33.33,32,0,0,42.4,1,13,2.67,2.67,0,0,,0,0,0,,0,0,0
174,1986,1986-11-16,11,36.207,DET,@,PHI,W 13-11,*,10,33,30.30,176,1,1,47.0,3,30,5.33,4.58,2,14,7.00,0,0,0,,0,0,0
175,1986,1986-11-23,12,36.214,DET,@,TAM,W 38-17,*,14,21,66.67,230,2,1,115.2,0,0,10.95,10.71,3,11,3.67,0,0,0,,0,0,0
176,1986,1986-11-27,13,36.218,DET,,GNB,L 40-44,*,19,37,51.35,256,3,2,78.2,2,22,6.92,6.11,0,0,,0,0,0,,0,0,0
177,1986,1986-12-07,14,36.228,DET,@,PIT,L 17-27,*,23,39,58.97,207,1,3,49.8,3,29,5.31,2.36,0,0,,0,0,0,,0,0,0
178,1986,1986-12-21,16,36.242,DET,,ATL,L 6-20,,3,13,23.08,40,0,0,39.9,1,7,3.08,3.08,0,0,,0,0,0,,0,0,0
179,1988,1988-10-30,9,38.190,TAM,,MIA,L 14-17,*,26,36,72.22,291,2,1,102.9,1,8,8.08,7.94,1,0,0.00,0,0,0,,0,0,0
180,1988,1988-11-20,12,38.211,TAM,,CHI,L 15-27,,5,10,50.00,77,1,0,109.2,0,0,7.70,9.70,0,0,,0,0,0,,0,0,0
181,1989,1989-10-08,5,39.168,TAM,,CHI,W 42-35,,0,0,,0,0,0,,0,,,,1,-2,-2.00,0,0,0,,0,0,0
182,1989,1989-10-15,6,39.175,TAM,,DET,L 16-17,*,16,29,55.17,128,0,1,52.1,3,25,4.41,2.86,1,7,7.00,0,0,0,,0,0,0
183,1989,1989-11-12,10,39.203,TAM,,MIN,L 10-24,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,1,2,2.00,0,0,0,,0,0,0
184,1989,1989-12-17,15,39.238,TAM,@,DET,L 7-33,,7,18,38.89,161,1,3,50.7,1,5,8.94,2.56,1,-1,-1.00,0,0,0,,0,0,0
185,1989,1989-12-24,16,39.245,TAM,,PIT,L 22-31,*,21,41,51.22,244,2,1,75.7,1,7,5.95,5.83,0,0,,0,0,0,,0,0,0
186,1990,1990-10-28,7,40.188,IND,,MIA,L 7-27,,2,8,25.00,21,0,2,0.0,0,0,2.63,-8.63,0,0,,0,0,0,,0,0,0
