ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
111,1985,1985-10-20,7,29.141,MIA,,TAM,W 41-38,3,21,7.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
112,1985,1985-10-27,8,29.148,MIA,@,DET,L 21-31,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
113,1985,1985-11-03,9,29.155,MIA,@,NWE,L 13-17,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,,,,,1,11,11.00,0,0,0
114,1985,1985-11-10,10,29.162,MIA,,NYJ,W 21-17,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
115,1985,1985-11-17,11,29.169,MIA,@,IND,W 34-20,3,69,23.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
116,1985,1985-11-24,12,29.176,MIA,@,BUF,W 23-14,3,28,9.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
117,1985,1985-12-02,13,29.184,MIA,,CHI,W 38-24,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
118,1985,1985-12-08,14,29.190,MIA,@,GNB,W 34-24,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
119,1985,1985-12-16,15,29.198,MIA,,NWE,W 30-27,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
120,1985,1985-12-22,16,29.204,MIA,,BUF,W 28-0,5,52,10.40,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
121,1986,1986-09-07,1,30.098,MIA,@,SDG,L 28-50,6,44,7.33,0,0,0,,0,0,0,,0,0,0,,,,,,1,8,8.00,0,0,0
122,1986,1986-09-14,2,30.105,MIA,,IND,W 30-10,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
123,1986,1986-09-21,3,30.112,MIA,@,NYJ,L 45-51,3,19,6.33,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
124,1986,1986-09-28,4,30.119,MIA,,SFO,L 16-31,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
125,1986,1986-10-05,5,30.126,MIA,@,NWE,L 7-34,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0
126,1986,1986-10-12,6,30.133,MIA,,BUF,W 27-14,3,15,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
127,1986,1986-10-19,7,30.140,MIA,,RAI,L 28-30,3,37,12.33,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
128,1986,1986-10-26,8,30.147,MIA,@,IND,W 17-13,3,12,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
129,1986,1986-11-02,9,30.154,MIA,,HOU,W 28-7,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
130,1986,1986-11-10,10,30.162,MIA,@,CLE,L 16-26,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
131,1986,1986-11-16,11,30.168,MIA,@,BUF,W 34-24,7,50,7.14,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
132,1986,1986-11-24,12,30.176,MIA,,NYJ,W 45-3,6,37,6.17,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
133,1986,1986-11-30,13,30.182,MIA,,ATL,L 14-20,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
134,1986,1986-12-07,14,30.189,MIA,@,NOR,W 31-27,4,27,6.75,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
135,1986,1986-12-14,15,30.196,MIA,@,RAM,W 37-31,5,44,8.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
136,1986,1986-12-22,16,30.204,MIA,,NWE,L 27-34,3,24,8.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
137,1987,1987-09-13,1,31.104,MIA,@,NWE,L 21-28,4,23,5.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
138,1987,1987-09-20,2,31.111,MIA,@,IND,W 23-10,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
139,1987,1987-10-25,6,31.146,MIA,,BUF,L 31-34,2,6,3.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,8,8.00,0,1,6
140,1987,1987-11-01,7,31.153,MIA,,PIT,W 35-24,2,22,11.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,15,15.00,0,1,6
141,1987,1987-11-08,8,31.160,MIA,@,CIN,W 20-14,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
142,1987,1987-11-15,9,31.167,MIA,,IND,L 21-40,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,18,18.00,0,0,0
143,1987,1987-11-22,10,31.174,MIA,@,DAL,W 20-14,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
144,1987,1987-11-29,11,31.181,MIA,@,BUF,L 0-27,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
145,1987,1987-12-07,12,31.189,MIA,,NYJ,W 37-28,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,6,6.00,0,0,0
146,1987,1987-12-13,13,31.195,MIA,@,PHI,W 28-10,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
147,1987,1987-12-20,14,31.202,MIA,,WAS,W 23-21,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
148,1987,1987-12-28,15,31.210,MIA,,NWE,L 10-24,6,69,11.50,0,0,0,,0,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
149,1988,1988-09-04,1,32.095,MIA,@,CHI,L 7-34,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0
150,1988,1988-09-11,2,32.102,MIA,@,BUF,L 6-9,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
151,1989,1989-09-10,1,33.101,MIA,,BUF,L 24-27,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
