ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
47,1995,1995-12-16,15,25.217,GNB,@,NOR,W 34-23,,0,0,,0,,,,,,
48,1995,1995-12-24,16,25.225,GNB,,PIT,W 24-19,,0,0,,0,,,,,,
49,1996,1996-09-01,1,26.111,GNB,@,TAM,W 34-3,,,,,,,,,,,
50,1996,1996-09-09,2,26.119,GNB,,PHI,W 39-13,,0,0,,0,0,0,0.0,1,0,0
51,1996,1996-09-15,3,26.125,GNB,,SDG,W 42-10,,,,,,,,,,,
52,1996,1996-09-22,4,26.132,GNB,@,MIN,L 21-30,,,,,,,,,,,
53,1996,1996-09-29,5,26.139,GNB,@,SEA,W 31-10,,0,0,,0,0,0,0.0,1,63,0
54,1996,1996-10-06,6,26.146,GNB,@,CHI,W 37-6,,0,0,,0,0,0,0.0,1,7,0
55,1996,1996-10-14,7,26.154,GNB,,SFO,W 23-20,,,,,,,,,,,
56,1996,1996-10-27,8,26.167,GNB,,TAM,W 13-7,,0,0,,0,0,0,0.0,1,0,0
57,1996,1996-11-03,9,26.174,GNB,,DET,W 28-18,,0,0,,0,0,0,1.0,0,0,0
58,1996,1996-11-10,10,26.181,GNB,@,KAN,L 20-27,,,,,,,,,,,
59,1996,1996-11-18,11,26.189,GNB,@,DAL,L 6-21,,,,,,,,,,,
60,1996,1996-11-24,12,26.195,GNB,@,STL,W 24-9,,0,0,,0,1,6,0.0,1,32,1
61,1996,1996-12-01,13,26.202,GNB,,CHI,W 28-17,,,,,,,,,,,
62,1996,1996-12-08,14,26.209,GNB,,DEN,W 41-6,,0,0,,0,0,0,2.0,0,0,0
63,1996,1996-12-15,15,26.216,GNB,@,DET,W 31-3,,,,,,,,,,,
64,1996,1996-12-22,16,26.223,GNB,,MIN,W 38-10,,,,,,,,,,,
65,1997,1997-09-01,1,27.111,GNB,,CHI,W 38-24,,0,0,,0,0,0,0.0,1,27,0
66,1997,1997-09-07,2,27.117,GNB,@,PHI,L 9-10,,,,,,,,,,,
67,1997,1997-09-14,3,27.124,GNB,,MIA,W 23-18,,,,,,,,,,,
68,1997,1997-09-21,4,27.131,GNB,,MIN,W 38-32,,,,,,,,,,,
69,1997,1997-10-05,6,27.145,GNB,,TAM,W 21-16,,,,,,,,,,,
70,1997,1997-10-12,7,27.152,GNB,@,CHI,W 24-23,,,,,,,,,,,
71,1997,1997-10-27,8,27.167,GNB,@,NWE,W 28-10,,,,,,,,,,,
72,1997,1997-11-02,9,27.173,GNB,,DET,W 20-10,,0,0,,0,0,0,0.0,1,6,0
73,1997,1997-11-09,10,27.180,GNB,,STL,W 17-7,,,,,,,,,,,
74,1997,1997-11-16,11,27.187,GNB,@,IND,L 38-41,,,,,,,,,,,
75,1997,1997-11-23,12,27.194,GNB,,DAL,W 45-17,,,,,,,,,,,
76,1997,1997-12-01,13,27.202,GNB,@,MIN,W 27-11,,0,0,,0,0,0,0.0,1,0,0
77,1997,1997-12-07,14,27.208,GNB,@,TAM,W 17-6,,,,,,,,,,,
78,1997,1997-12-14,15,27.215,GNB,@,CAR,W 31-10,,0,0,,0,0,0,1.0,0,0,0
79,1997,1997-12-20,16,27.221,GNB,,BUF,W 31-21,,,,,,,,,,,
80,1998,1998-09-06,1,28.116,CAR,,ATL,L 14-19,,0,0,,0,0,0,0.0,1,0,0
81,1998,1998-09-13,2,28.123,CAR,@,NOR,L 14-19,,,,,,,,,,,
82,1998,1998-09-27,3,28.137,CAR,,GNB,L 30-37,,,,,,,,,,,
83,1998,1998-10-04,4,28.144,CAR,@,ATL,L 23-51,,,,,,,,,,,
84,1998,1998-10-11,5,28.151,CAR,@,DAL,L 20-27,,,,,,,,,,,
85,1998,1998-10-18,6,28.158,CAR,@,TAM,L 13-16,,0,0,,0,0,0,0.0,1,18,0
86,1998,1998-10-25,7,28.165,CAR,,BUF,L 14-30,,,,,,,,,,,
87,1998,1998-11-01,8,28.172,CAR,,NOR,W 31-17,,,,,,,,,,,
88,1998,1998-11-08,9,28.179,CAR,@,SFO,L 23-25,,,,,,,,,,,
89,1999,1999-09-12,1,29.122,CAR,@,NOR,L 10-19,*,,,,,,,,,,
90,1999,1999-09-19,2,29.129,CAR,,JAX,L 20-22,*,,,,,,,,,,
91,1999,1999-09-26,3,29.136,CAR,,CIN,W 27-3,*,,,,,,,,,,
92,1999,1999-10-03,4,29.143,CAR,@,WAS,L 36-38,*,,,,,,,,,,
93,1999,1999-10-17,5,29.157,CAR,@,SFO,W 31-29,*,,,,,,,,,,
94,1999,1999-10-24,6,29.164,CAR,,DET,L 9-24,*,,,,,,,,,,
95,1999,1999-10-31,7,29.171,CAR,@,ATL,L 20-27,*,,,,,,,,,,
96,1999,1999-11-07,8,29.178,CAR,,PHI,W 33-7,*,0,0,,0,0,0,0.0,1,0,0
97,1999,1999-11-14,9,29.185,CAR,@,STL,L 10-35,*,,,,,,,,,,
98,1999,1999-11-21,10,29.192,CAR,@,CLE,W 31-17,*,,,,,,,,,,
99,1999,1999-11-28,11,29.199,CAR,,ATL,W 34-28,*,,,,,,,,,,
100,1999,1999-12-05,12,29.206,CAR,,STL,L 21-34,*,,,,,,,,,,
101,1999,1999-12-12,13,29.213,CAR,@,GNB,W 33-31,*,,,,,,,,,,
102,1999,1999-12-18,14,29.219,CAR,,SFO,W 41-24,*,,,,,,,,,,
103,1999,1999-12-26,15,29.227,CAR,@,PIT,L 20-30,*,,,,,,,,,,
104,1999,2000-01-02,16,29.234,CAR,,NOR,W 45-13,*,0,0,,0,0,0,0.0,1,1,0
105,2000,2000-09-03,1,30.113,CAR,@,WAS,L 17-20,*,,,,,,,,,,
106,2000,2000-09-10,2,30.120,CAR,@,SFO,W 38-22,*,,,,,,,,,,
107,2000,2000-09-17,3,30.127,CAR,,ATL,L 10-15,*,,,,,,,,,,
108,2000,2000-10-01,4,30.141,CAR,,DAL,L 13-16,,,,,,,,,,,
109,2000,2000-10-08,5,30.148,CAR,,SEA,W 26-3,,,,,,,,,,,
110,2000,2000-10-15,6,30.155,CAR,@,NOR,L 6-24,,,,,,,,,,,
111,2000,2000-10-22,7,30.162,CAR,,SFO,W 34-16,*,,,,,,,,,,
112,2000,2000-10-29,8,30.169,CAR,@,ATL,L 12-13,*,,,,,,,,,,
113,2000,2000-11-05,9,30.176,CAR,@,STL,W 27-24,*,,,,,,,,,,
114,2000,2000-11-12,10,30.183,CAR,,NOR,L 10-20,*,,,,,,,,,,
115,2000,2000-11-19,11,30.190,CAR,@,MIN,L 17-31,,,,,,,,,,,
116,2000,2000-11-27,12,30.198,CAR,,GNB,W 31-14,*,,,,,,,,,,
117,2000,2000-12-03,13,30.204,CAR,,STL,W 16-3,,0,0,,0,0,0,0.0,1,0,0
118,2000,2000-12-10,14,30.211,CAR,@,KAN,L 14-15,*,0,0,,0,0,0,0.0,1,17,0
119,2000,2000-12-17,15,30.218,CAR,,SDG,W 30-22,*,,,,,,,,,,
120,2000,2000-12-24,16,30.225,CAR,@,OAK,L 9-52,*,,,,,,,,,,
121,2001,2001-09-09,1,31.119,CAR,@,MIN,W 24-13,*,,,,,,,,,,
122,2001,2001-09-23,2,31.133,CAR,@,ATL,L 16-24,*,0,0,,0,0,0,0.0,1,27,0
123,2001,2001-09-30,3,31.140,CAR,,GNB,L 7-28,*,0,0,,0,0,0,0.0,1,3,0
124,2001,2001-10-07,4,31.147,CAR,@,SFO,L 14-24,*,0,0,,0,1,6,0.0,1,39,1
125,2001,2001-10-14,5,31.154,CAR,,NOR,L 25-27,*,0,0,,0,0,0,0.0,1,8,0
126,2001,2001-10-21,6,31.161,CAR,@,WAS,L 14-17,*,0,0,,0,0,0,0.0,1,0,0
127,2001,2001-10-28,7,31.168,CAR,,NYJ,L 12-13,*,0,0,,0,0,0,0.0,1,49,0
128,2001,2001-11-04,8,31.175,CAR,@,MIA,L 6-23,*,,,,,,,,,,
129,2001,2001-11-11,9,31.182,CAR,@,STL,L 14-48,*,0,0,,0,0,0,0.0,1,0,0
130,2001,2001-11-18,10,31.189,CAR,,SFO,L 22-25,*,0,0,,0,0,0,0.0,1,0,0
131,2001,2001-11-25,11,31.196,CAR,,ATL,L 7-10,*,,,,,,,,,,
132,2001,2001-12-02,12,31.203,CAR,@,NOR,L 23-27,*,,,,,,,,,,
133,2001,2001-12-09,13,31.210,CAR,@,BUF,L 24-25,*,,,,,,,,,,
134,2001,2001-12-23,14,31.224,CAR,,STL,L 32-38,*,,,,,,,,,,
135,2001,2001-12-30,15,31.231,CAR,,ARI,L 7-30,*,,,,,,,,,,
136,2001,2002-01-06,16,31.238,CAR,,NWE,L 6-38,*,,,,,,,,,,
137,2002,2002-09-08,1,32.118,SEA,@,OAK,L 17-31,,,,,,,,,,,
138,2002,2002-09-15,2,32.125,SEA,,ARI,L 13-24,,,,,,,,,,,
139,2002,2002-09-22,3,32.132,SEA,@,NYG,L 6-9,,,,,,,,,,,
140,2002,2002-09-29,4,32.139,SEA,,MIN,W 48-23,,,,,,,,,,,
141,2002,2002-10-14,5,32.154,SEA,,SFO,L 21-28,,,,,,,,,,,
142,2002,2002-10-20,6,32.160,SEA,@,STL,L 20-37,,0,0,,0,0,0,0.0,1,0,0
143,2002,2002-10-27,7,32.167,SEA,@,DAL,W 17-14,,,,,,,,,,,
144,2002,2002-11-03,8,32.174,SEA,,WAS,L 3-14,,,,,,,,,,,
145,2002,2002-11-10,9,32.181,SEA,@,ARI,W 27-6,,,,,,,,,,,
146,2002,2002-11-17,10,32.188,SEA,,DEN,L 9-31,,,,,,,,,,,
147,2002,2002-11-24,11,32.195,SEA,,KAN,W 39-32,,,,,,,,,,,
148,2002,2002-12-01,12,32.202,SEA,@,SFO,L 24-31,,,,,,,,,,,
149,2002,2002-12-08,13,32.209,SEA,,PHI,L 20-27,,,,,,,,,,,
150,2002,2002-12-15,14,32.216,SEA,@,ATL,W 30-24,,,,,,,,,,,
151,2002,2002-12-22,15,32.223,SEA,,STL,W 30-10,,,,,,,,,,,
152,2002,2002-12-29,16,32.230,SEA,@,SDG,W 31-28,,,,,,,,,,,
153,2003,2003-09-14,2,33.124,SEA,@,ARI,W 38-0,,,,,,,,,,,
154,2003,2003-09-21,3,33.131,SEA,,STL,W 24-23,,,,,,,,,,,
155,2003,2003-11-02,8,33.173,DET,,OAK,W 23-13,*,,,,,,,,,,
156,2003,2003-11-09,9,33.180,DET,,CHI,W 12-10,*,,,,,,,,,,
157,2003,2003-11-16,10,33.187,DET,@,SEA,L 14-35,*,,,,,,,,,,
158,2003,2003-11-23,11,33.194,DET,@,MIN,L 14-24,,,,,,,,,,,
159,2003,2003-11-27,12,33.198,DET,,GNB,W 22-14,,0,0,,0,0,0,0.0,1,2,0
160,2003,2003-12-07,13,33.208,DET,,SDG,L 7-14,,,,,,,,,,,
161,2003,2003-12-14,14,33.215,DET,@,KAN,L 17-45,,,,,,,,,,,
162,2003,2003-12-21,15,33.222,DET,@,CAR,L 14-20,,,,,,,,,,,
163,2003,2003-12-28,16,33.229,DET,,STL,W 30-20,,,,,,,,,,,
