ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
38,1988,1988-11-13,11,28.077,RAM,,NOR,L 10-14,0,0,,0,0,0,,0,,,
39,1988,1988-11-20,12,28.084,RAM,,SDG,L 24-38,0,0,,0,0,0,,0,,,
40,1988,1988-11-27,13,28.091,RAM,@,DEN,L 24-35,0,0,,0,0,0,,0,,,
41,1988,1988-12-05,14,28.099,RAM,,CHI,W 23-3,0,0,,0,0,0,,0,,,
42,1988,1988-12-11,15,28.105,RAM,,ATL,W 22-7,0,0,,0,0,0,,0,,,
43,1988,1988-12-18,16,28.112,RAM,@,SFO,W 38-16,0,0,,0,0,0,,0,,,
44,1989,1989-09-10,1,29.013,GNB,,TAM,L 21-23,0,0,,0,1,0,0.00,0,0,0,0
45,1989,1989-09-17,2,29.020,GNB,,NOR,W 35-34,0,0,,0,1,11,11.00,0,0,0,0
46,1989,1989-09-24,3,29.027,GNB,@,RAM,L 38-41,0,0,,0,3,31,10.33,0,0,0,0
47,1989,1989-10-08,5,29.041,BUF,@,IND,L 14-37,0,0,,0,2,17,8.50,0,0,0,0
48,1989,1989-10-16,6,29.049,BUF,,RAM,W 23-20,0,0,,0,3,8,2.67,0,0,0,0
49,1989,1989-10-22,7,29.055,BUF,,NYJ,W 34-3,0,0,,0,1,19,19.00,0,1,3,0
50,1989,1989-10-29,8,29.062,BUF,,MIA,W 31-17,0,0,,0,2,20,10.00,0,0,0,0
51,1989,1989-11-05,9,29.069,BUF,@,ATL,L 28-30,0,0,,0,1,0,0.00,0,0,0,0
52,1989,1989-11-12,10,29.076,BUF,,IND,W 30-7,0,0,,0,4,34,8.50,0,0,0,0
53,1989,1989-11-19,11,29.083,BUF,@,NWE,L 24-33,0,0,,0,1,14,14.00,0,0,0,0
54,1989,1989-11-26,12,29.090,BUF,,CIN,W 24-7,0,0,,0,2,12,6.00,0,0,0,0
55,1989,1989-12-04,13,29.098,BUF,@,SEA,L 16-17,0,0,,0,4,56,14.00,0,0,0,0
56,1989,1989-12-10,14,29.104,BUF,,NOR,L 19-22,0,0,,0,2,9,4.50,0,0,0,0
57,1989,1989-12-17,15,29.111,BUF,@,SFO,L 10-21,0,0,,0,3,26,8.67,0,0,0,0
58,1989,1989-12-23,16,29.117,BUF,@,NYJ,W 37-0,0,0,,0,1,16,16.00,0,0,0,0
59,1990,1990-09-09,1,30.012,RAM,@,GNB,L 24-36,0,0,,0,1,5,5.00,0,0,0,0
60,1990,1990-09-16,2,30.019,RAM,@,TAM,W 35-14,0,0,,0,4,39,9.75,0,0,0,0
61,1990,1990-09-23,3,30.026,RAM,,PHI,L 21-27,,,,,0,0,,0,,,
62,1990,1990-10-07,4,30.040,RAM,,CIN,L 31-34,0,0,,0,4,37,9.25,0,0,0,0
63,1990,1990-10-21,6,30.054,RAM,,ATL,W 44-24,0,0,,0,3,41,13.67,0,0,0,0
64,1990,1990-10-29,7,30.062,RAM,@,PIT,L 10-41,0,0,,0,2,14,7.00,0,0,0,0
65,1990,1990-11-04,8,30.068,RAM,,HOU,W 17-13,,,,,0,0,,0,,,
