ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
201,2002,2002-10-20,7,37.120,MIA,,BUF,L 10-23,,0,0,,0,0,0,,,,,,0,0,,0,4,182,45.50,0
202,2002,2002-11-04,8,37.135,MIA,@,GNB,L 10-24,,0,0,,0,0,0,,,,,,0,0,,0,5,192,38.40,0
203,2002,2002-11-10,9,37.141,MIA,@,NYJ,L 10-13,,0,0,,0,0,0,,,,,,0,0,,0,5,163,32.60,0
204,2002,2002-11-17,10,37.148,MIA,,BAL,W 26-7,,0,0,,0,0,0,,,,,,0,0,,0,7,301,43.00,0
205,2002,2002-11-24,11,37.155,MIA,,SDG,W 30-3,,0,0,,0,0,0,,,,,,0,0,,0,3,117,39.00,0
206,2002,2002-12-01,12,37.162,MIA,@,BUF,L 21-38,,0,0,,0,0,0,,,,,,0,0,,0,4,121,30.25,0
207,2002,2002-12-09,13,37.170,MIA,,CHI,W 27-9,,0,0,,0,0,0,,,,,,0,0,,0,5,212,42.40,0
208,2002,2002-12-15,14,37.176,MIA,,OAK,W 23-17,,0,0,,0,0,0,,,,,,0,0,,0,3,124,41.33,0
209,2002,2002-12-21,15,37.182,MIA,@,MIN,L 17-20,,0,0,,0,0,0,,,,,,0,0,,0,2,86,43.00,0
210,2002,2002-12-29,16,37.190,MIA,@,NWE,L 24-27,,0,0,,0,0,0,,,,,,0,0,,0,8,279,34.88,0
211,2003,2003-09-07,1,38.077,MIA,,HOU,L 20-21,,0,0,,0,0,0,,,,,,0,0,,0,7,266,38.00,0
212,2003,2003-09-14,2,38.084,MIA,@,NYJ,W 21-10,,0,0,,0,0,0,,,,,,0,0,,0,5,203,40.60,0
213,2003,2003-09-21,3,38.091,MIA,,BUF,W 17-7,,0,0,,0,0,0,,,,,,0,0,,0,4,174,43.50,0
214,2003,2003-10-12,6,38.112,JAX,,MIA,L 10-24,,0,0,,0,0,0,,0,,,,0,0,,0,1,42,42.00,0
215,2003,2003-10-26,7,38.126,JAX,,TEN,L 17-30,,0,0,,0,0,0,,0,,,,0,0,,0,3,141,47.00,0
216,2003,2003-11-02,8,38.133,JAX,@,BAL,L 17-24,,0,0,,0,0,0,,0,,,,0,0,,0,7,309,44.14,0
217,2003,2003-11-09,9,38.140,JAX,,IND,W 28-23,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,4,144,36.00,0
218,2003,2003-11-16,10,38.147,JAX,@,TEN,L 3-10,,0,0,,0,0,0,,0,,,,0,0,,0,6,248,41.33,0
219,2003,2003-11-23,11,38.154,JAX,@,NYJ,L 10-13,,0,0,,0,0,0,,0,,,,0,0,,0,4,153,38.25,0
220,2003,2003-11-30,12,38.161,JAX,,TAM,W 17-10,,0,0,,0,0,0,,0,,,,0,0,,0,3,130,43.33,0
221,2003,2003-12-07,13,38.168,JAX,,HOU,W 27-0,,0,0,,0,0,0,,0,,,,0,0,,0,6,246,41.00,0
222,2003,2003-12-14,14,38.175,JAX,@,NWE,L 13-27,,0,0,,0,0,0,,0,,,,0,0,,0,5,216,43.20,0
223,2003,2003-12-21,15,38.182,JAX,,NOR,W 20-19,,0,0,,0,0,0,,0,,,,0,0,,0,2,69,34.50,0
224,2003,2003-12-28,16,38.189,JAX,@,ATL,L 14-21,,0,0,,0,0,0,,0,,,,0,0,,0,4,154,38.50,0
