ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
22,1997,1997-10-26,8,25.355,BUF,,DEN,L 20-23,*,7,18,38.89,35,0,2,7.4,3,20,1.94,-3.06,1,1,1.00,0
23,1997,1997-11-09,10,26.004,BUF,,NWE,L 10-31,,12,21,57.14,89,0,1,47.5,1,0,4.24,2.10,1,5,5.00,0
24,1997,1997-11-17,11,26.012,BUF,@,MIA,L 13-30,*,19,37,51.35,152,0,1,50.7,3,21,4.11,2.89,1,2,2.00,0
25,1997,1997-11-23,12,26.018,BUF,@,TEN,L 14-31,*,25,40,62.50,286,2,1,90.2,0,0,7.15,7.03,1,-1,-1.00,0
26,1997,1997-11-30,13,26.025,BUF,,NYJ,W 20-10,*,12,31,38.71,164,2,1,64.4,3,25,5.29,5.13,3,15,5.00,0
27,1997,1997-12-07,14,26.032,BUF,@,CHI,L 3-20,*,13,32,40.63,138,0,0,53.9,5,33,4.31,4.31,2,10,5.00,0
28,1997,1997-12-14,15,26.039,BUF,,JAX,L 14-20,*,13,26,50.00,107,0,0,60.9,2,18,4.12,4.12,2,8,4.00,0
29,2001,2001-09-30,3,29.329,KAN,@,WAS,W 45-13,,3,4,75.00,40,0,0,106.2,0,0,10.00,10.00,2,6,3.00,0
30,2002,2002-09-29,4,30.328,KAN,,MIA,W 48-30,,,,,,,,,0,,,,,,,
31,2002,2002-12-01,12,31.026,KAN,,ARI,W 49-0,,4,5,80.00,57,1,0,153.7,0,0,11.40,15.40,1,7,7.00,0
32,2002,2002-12-08,13,31.033,KAN,,STL,W 49-10,,1,1,100.00,16,0,0,118.7,0,0,16.00,16.00,0,0,,0
33,2003,2003-09-21,3,31.320,KAN,@,HOU,W 42-14,,0,0,,0,0,0,,0,,,,2,-4,-2.00,0
34,2003,2003-10-26,8,31.355,KAN,,BUF,W 38-5,,1,2,50.00,2,0,0,56.2,0,0,1.00,1.00,0,0,,0
35,2003,2003-11-09,9,32.004,KAN,,CLE,W 41-20,,0,0,,0,0,0,,0,,,,2,-1,-0.50,0
36,2003,2003-12-14,14,32.039,KAN,,DET,W 45-17,,5,7,71.43,31,0,0,80.1,0,0,4.43,4.43,0,0,,0
37,2003,2003-12-28,16,32.053,KAN,,CHI,W 31-3,,3,3,100.00,41,0,0,118.7,0,0,13.67,13.67,4,-2,-0.50,0
38,2004,2004-10-24,6,32.354,KAN,,ATL,W 56-10,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
39,2004,2004-12-19,14,33.044,KAN,,DEN,W 45-17,,1,4,25.00,42,0,0,70.8,0,0,10.50,10.50,1,4,4.00,0
40,2005,2005-11-20,10,34.015,KAN,@,HOU,W 45-17,,0,0,,0,0,0,,,,,,2,-2,-1.00,0
41,2005,2005-12-17,14,34.042,KAN,@,NYG,L 17-27,,0,0,,0,0,0,,0,0,,,0,0,,0
42,2006,2006-11-12,9,35.007,WAS,@,PHI,L 3-27,,0,0,,0,0,0,,0,0,,,0,0,,0
43,2007,2007-10-28,7,35.357,WAS,@,NWE,L 7-52,,0,0,,0,0,0,,0,0,,,0,0,,0
44,2007,2007-12-06,13,36.031,WAS,,CHI,W 24-16,,15,20,75.00,224,2,0,144.6,1,10,11.20,13.20,1,-1,-1.00,0
45,2007,2007-12-16,14,36.041,WAS,@,NYG,W 22-10,*,8,25,32.00,166,0,0,56.4,2,10,6.64,6.64,2,-2,-1.00,0
46,2007,2007-12-23,15,36.048,WAS,@,MIN,W 32-21,*,22,29,75.86,254,2,0,124.8,1,6,8.76,10.14,3,6,2.00,0
47,2007,2007-12-30,16,36.055,WAS,,DAL,W 27-6,*,22,31,70.97,244,1,0,104.8,3,21,7.87,8.52,2,-2,-1.00,0
48,2009,2009-10-18,6,37.347,WAS,,KAN,L 6-14,,6,14,42.86,75,0,0,60.1,2,11,5.36,5.36,1,0,0.00,0
49,2009,2009-11-08,8,38.003,WAS,@,ATL,L 17-31,,4,5,80.00,12,0,0,79.2,0,0,2.40,2.40,0,0,,0
50,2009,2009-12-21,14,38.046,WAS,,NYG,L 12-45,,2,4,50.00,57,0,0,95.8,0,0,14.25,14.25,0,0,,0
51,2010,2010-10-03,4,38.332,CHI,@,NYG,L 3-17,,4,11,36.36,36,0,1,8.1,0,0,3.27,-0.82,0,0,,0
52,2010,2010-10-10,5,38.339,CHI,@,CAR,W 23-6,*,6,16,37.50,32,0,4,6.2,2,15,2.00,-9.25,0,0,,0
