ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
67,2009,2009-09-27,3,27.201,NWE,,ATL,W 26-10,*,,,,,,0.0%,,,,
68,2009,2009-10-04,4,27.208,NWE,,BAL,W 27-21,*,,,,,,0.0%,,,,
69,2009,2009-10-11,5,27.215,NWE,@,DEN,L 17-20,*,0,0,0,,0,0.0%,,0.0,1,0
70,2009,2009-10-18,6,27.222,NWE,,TEN,W 59-0,*,,,,,,0.0%,,,,
71,2009,2009-10-25,7,27.229,NWE,@,TAM,W 35-7,*,0,,,,,0.0%,,,,
72,2009,2009-11-08,8,27.243,NWE,,MIA,W 27-17,*,,,,,,0.0%,,,,
73,2009,2009-11-15,9,27.250,NWE,@,IND,L 34-35,*,,,,,,0.0%,,,,
74,2009,2009-11-22,10,27.257,NWE,,NYJ,W 31-14,*,0,,,,,0.0%,,,,
75,2009,2009-11-30,11,27.265,NWE,@,NOR,L 17-38,*,,,,,,0.0%,,,,
76,2009,2009-12-06,12,27.271,NWE,@,MIA,L 21-22,*,0,,,,,0.0%,,,,
77,2009,2009-12-13,13,27.278,NWE,,CAR,W 20-10,*,,,,,,0.0%,,,,
78,2009,2009-12-20,14,27.285,NWE,@,BUF,W 17-10,*,0,,,,,0.0%,,,,
79,2009,2009-12-27,15,27.292,NWE,,JAX,W 35-7,*,,,,,,0.0%,,,,
80,2009,2010-01-03,16,27.299,NWE,@,HOU,L 27-34,*,,,,,,0.0%,,,,
81,2010,2010-11-07,8,28.242,NWE,@,CLE,L 14-34,*,,,,,,0.0%,,,,
82,2010,2010-11-14,9,28.249,NWE,@,PIT,W 39-26,*,,,,,,0.0%,,,,
83,2010,2010-11-21,10,28.256,NWE,,IND,W 31-28,*,,,,,,0.0%,,,,
84,2010,2010-11-25,11,28.260,NWE,@,DET,W 45-24,*,0,,,,,0.0%,,,,
85,2010,2010-12-06,12,28.271,NWE,,NYJ,W 45-3,*,,,,,,0.0%,,,,
86,2010,2010-12-12,13,28.277,NWE,@,CHI,W 36-7,*,,,,,,0.0%,,,,
87,2010,2010-12-19,14,28.284,NWE,,GNB,W 31-27,*,,,,,,0.0%,,,,
88,2010,2010-12-26,15,28.291,NWE,@,BUF,W 34-3,*,0,,,,,0.0%,,,,
89,2010,2011-01-02,16,28.298,NWE,,MIA,W 38-7,*,,,,,,0.0%,,,,
90,2011,2011-09-12,1,29.186,NWE,@,MIA,W 38-24,*,,,,,,0.0%,,,,
91,2011,2011-09-18,2,29.192,NWE,,SDG,W 35-21,*,,,,,,0.0%,,,,
92,2011,2011-09-25,3,29.199,NWE,@,BUF,L 31-34,*,0,,,,,0.0%,,,,
93,2011,2011-10-02,4,29.206,NWE,@,OAK,W 31-19,*,,,,,,0.0%,,,,
94,2011,2011-10-09,5,29.213,NWE,,NYJ,W 30-21,*,,,,,,0.0%,,,,
95,2011,2011-10-16,6,29.220,NWE,,DAL,W 20-16,*,,,,,,0.0%,,,,
96,2011,2011-10-30,7,29.234,NWE,@,PIT,L 17-25,*,0,,,,,0.0%,,,,
97,2011,2011-11-06,8,29.241,NWE,,NYG,L 20-24,*,1,0,0,,0,0.0%,0.00,0.0,0,0
98,2011,2011-11-13,9,29.248,NWE,@,NYJ,W 37-16,*,0,,,,,0.0%,,,,
99,2011,2011-11-21,10,29.256,NWE,,KAN,W 34-3,*,0,,,,,0.0%,,,,
100,2011,2011-11-27,11,29.262,NWE,@,PHI,W 38-20,*,,,,,,0.0%,,,,
101,2011,2011-12-04,12,29.269,NWE,,IND,W 31-24,*,,,,,,0.0%,,,,
102,2011,2011-12-11,13,29.276,NWE,@,WAS,W 34-27,*,,,,,,0.0%,,,,
103,2011,2011-12-18,14,29.283,NWE,@,DEN,W 41-23,*,,,,,,0.0%,,,,
104,2011,2011-12-24,15,29.289,NWE,,MIA,W 27-24,*,,,,,,0.0%,,,,
105,2012,2012-09-09,1,30.183,NWE,@,TEN,W 34-13,*,,,,,,0.0%,,,,
106,2012,2012-09-16,2,30.190,NWE,,ARI,L 18-20,*,,,,,,0.0%,,,,
107,2012,2012-09-23,3,30.197,NWE,@,BAL,L 30-31,*,,,,,,0.0%,,,,
108,2012,2012-10-07,5,30.211,NWE,,DEN,W 31-21,*,0,,,,,0.0%,,,,
109,2012,2012-10-14,6,30.218,NWE,@,SEA,L 23-24,*,,,,,,0.0%,,,,
110,2012,2012-11-11,9,30.246,NWE,,BUF,W 37-31,*,,,,,,0.0%,,,,
111,2012,2012-12-10,13,30.275,NWE,,HOU,W 42-14,*,,,,,,0.0%,,,,
112,2012,2012-12-16,14,30.281,NWE,,SFO,L 34-41,*,0,,,,,0.0%,,,,
113,2012,2012-12-23,15,30.288,NWE,@,JAX,W 23-16,*,,,,,,0.0%,,,,
114,2012,2012-12-30,16,30.295,NWE,,MIA,W 28-0,*,0,,,,,0.0%,,,,
115,2013,2013-09-08,1,31.182,NWE,@,BUF,W 23-21,*,,,,,,0.0%,,,,
116,2013,2013-09-12,2,31.186,NWE,,NYJ,W 13-10,*,0,,,,,0.0%,,,,
117,2013,2013-09-22,3,31.196,NWE,,TAM,W 23-3,*,,,,,,0.0%,,,,
118,2013,2013-09-29,4,31.203,NWE,@,ATL,W 30-23,*,0,,,,,0.0%,,,,
119,2013,2013-10-06,5,31.210,NWE,@,CIN,L 6-13,*,,,,,,0.0%,,,,
120,2013,2013-10-13,6,31.217,NWE,,NOR,W 30-27,*,0,,,,,0.0%,,,,
121,2013,2013-10-20,7,31.224,NWE,@,NYJ,L 27-30,*,,,,,,0.0%,,,,
122,2013,2013-10-27,8,31.231,NWE,,MIA,W 27-17,*,,,,,,0.0%,,,,
123,2013,2013-11-03,9,31.238,NWE,,PIT,W 55-31,*,0,,,,,0.0%,,,,
124,2013,2013-11-18,10,31.253,NWE,@,CAR,L 20-24,*,0,,,,,0.0%,,,,
125,2013,2013-11-24,11,31.259,NWE,,DEN,W 34-31,*,,0,0,,0,0.0%,,0.0,1,0
126,2013,2013-12-01,12,31.266,NWE,@,HOU,W 34-31,*,,,,,,0.0%,,,,
127,2013,2013-12-08,13,31.273,NWE,,CLE,W 27-26,*,,,,,,0.0%,,,,
128,2013,2013-12-15,14,31.280,NWE,@,MIA,L 20-24,*,,,,,,0.0%,,,,
129,2013,2013-12-22,15,31.287,NWE,@,BAL,W 41-7,*,,,,,,0.0%,,,,
130,2013,2013-12-29,16,31.294,NWE,,BUF,W 34-20,*,,,,,,0.0%,,,,
131,2014,2014-09-07,1,32.181,TAM,,CAR,L 14-20,*,,0,0,,0,0.0%,,0.0,1,0
132,2014,2014-09-14,2,32.188,TAM,,STL,L 17-19,*,,,,,,0.0%,,,,
133,2014,2014-09-18,3,32.192,TAM,@,ATL,L 14-56,*,,,,,,0.0%,,,,
134,2014,2014-09-28,4,32.202,TAM,@,PIT,W 27-24,*,,,,,,0.0%,,,,
135,2014,2014-10-05,5,32.209,TAM,@,NOR,L 31-37,*,0,,,,,0.0%,,,,
136,2014,2014-10-12,6,32.216,TAM,,BAL,L 17-48,*,0,,,,,0.0%,,,,
137,2014,2014-10-26,7,32.230,TAM,,MIN,L 13-19,*,0,,,,,0.0%,,,,
138,2014,2014-11-02,8,32.237,TAM,@,CLE,L 17-22,*,,,,,,0.0%,,,,
139,2014,2014-11-09,9,32.244,TAM,,ATL,L 17-27,*,,,,,,0.0%,,,,
140,2014,2014-11-16,10,32.251,TAM,@,WAS,W 27-7,*,0,,,,,0.0%,,,,
141,2014,2014-11-23,11,32.258,TAM,@,CHI,L 13-21,*,0,,,,,0.0%,,,,
142,2014,2014-11-30,12,32.265,TAM,,CIN,L 13-14,*,0,,,,,0.0%,,,,
143,2014,2014-12-07,13,32.272,TAM,@,DET,L 17-34,*,0,,,,,0.0%,,,,
144,2014,2014-12-14,14,32.279,TAM,@,CAR,L 17-19,*,,,,,,0.0%,,,,
145,2014,2014-12-21,15,32.286,TAM,,GNB,L 3-20,*,,,,,,0.0%,,,,
146,2014,2014-12-28,16,32.293,TAM,,NOR,L 20-23,*,,,,,,0.0%,,,,
147,2015,2015-09-13,1,33.187,TAM,,TEN,L 14-42,*,0,0,0,,0,0.0%,,0.0,0,0
148,2015,2015-09-20,2,33.194,TAM,@,NOR,W 26-19,*,0,0,0,,0,0.0%,,0.0,0,0
149,2015,2015-09-27,3,33.201,TAM,@,HOU,L 9-19,*,0,0,0,,0,0.0%,,0.0,0,0
150,2015,2015-10-04,4,33.208,TAM,,CAR,L 23-37,*,0,0,0,,0,0.0%,,0.0,0,0
151,2015,2015-10-25,6,33.229,TAM,@,WAS,L 30-31,*,0,0,0,,0,0.0%,,0.0,0,0
152,2015,2015-11-01,7,33.236,TAM,@,ATL,W 23-20,*,0,0,0,,0,0.0%,,0.0,0,0
153,2015,2015-11-08,8,33.243,TAM,,NYG,L 18-32,*,0,0,0,,0,0.0%,,0.0,0,0
154,2015,2015-11-15,9,33.250,TAM,,DAL,W 10-6,*,0,0,0,,0,0.0%,,0.0,0,0
155,2015,2015-11-22,10,33.257,TAM,@,PHI,W 45-17,*,0,0,0,,0,0.0%,,0.0,0,0
156,2015,2015-11-29,11,33.264,TAM,@,IND,L 12-25,*,0,0,0,,0,0.0%,,0.0,0,0
157,2015,2015-12-06,12,33.271,TAM,,ATL,W 23-19,*,0,0,0,,0,0.0%,,0.0,0,0
158,2015,2015-12-13,13,33.278,TAM,,NOR,L 17-24,*,0,0,0,,0,0.0%,,0.0,0,0
159,2015,2015-12-17,14,33.282,TAM,@,STL,L 23-31,*,0,0,0,,0,0.0%,,0.0,0,0
160,2015,2015-12-27,15,33.292,TAM,,CHI,L 21-26,*,0,0,0,,0,0.0%,,0.0,0,0
161,2015,2016-01-03,16,33.299,TAM,@,CAR,L 10-38,*,0,0,0,,0,0.0%,,0.0,0,0
