ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
50,1976,1976-10-31,8,26.011,CIN,,CLE,W 21-6,6,116,19.33,1,1,14,14.00,0,1,6
51,1976,1976-11-08,9,26.019,CIN,,RAM,W 20-12,1,12,12.00,0,0,0,,0,0,0
52,1976,1976-11-14,10,26.025,CIN,,HOU,W 31-27,4,116,29.00,1,1,19,19.00,0,1,6
53,1976,1976-11-21,11,26.032,CIN,@,KAN,W 27-24,,,,,,,,,,
54,1976,1976-11-28,12,26.039,CIN,,PIT,L 3-7,3,86,28.67,0,0,0,,0,0,0
55,1976,1976-12-06,13,26.047,CIN,@,OAK,L 20-35,4,57,14.25,0,1,-4,-4.00,0,0,0
56,1976,1976-12-12,14,26.053,CIN,@,NYJ,W 42-3,1,85,85.00,1,0,0,,0,1,6
57,1977,1977-09-18,1,26.333,CIN,,CLE,L 3-13,3,46,15.33,0,0,0,,0,0,0
58,1977,1977-09-25,2,26.340,CIN,,SEA,W 42-20,3,100,33.33,1,0,0,,0,1,6
59,1977,1977-10-02,3,26.347,CIN,@,SDG,L 3-24,1,22,22.00,0,0,0,,0,0,0
60,1977,1977-10-09,4,26.354,CIN,@,GNB,W 17-7,1,8,8.00,1,0,0,,0,1,6
61,1977,1977-10-17,5,26.362,CIN,@,PIT,L 14-20,5,88,17.60,0,0,0,,0,0,0
62,1977,1977-10-23,6,27.003,CIN,,DEN,L 13-24,1,5,5.00,0,0,0,,0,0,0
63,1977,1977-10-30,7,27.010,CIN,,HOU,W 13-10,1,-1,-1.00,0,0,0,,0,0,0
64,1977,1977-11-06,8,27.017,CIN,@,CLE,W 10-7,5,70,14.00,0,0,0,,0,0,0
65,1978,1978-09-03,1,27.318,CIN,,KAN,L 23-24,1,11,11.00,0,0,0,,0,0,0
66,1978,1978-09-10,2,27.325,CIN,@,CLE,L 10-13,2,21,10.50,0,0,0,,0,0,0
67,1978,1978-09-17,3,27.332,CIN,,PIT,L 3-28,1,12,12.00,0,1,1,1.00,0,0,0
68,1978,1978-09-24,4,27.339,CIN,,NOR,L 18-20,2,18,9.00,0,0,0,,0,0,0
69,1978,1978-10-01,5,27.346,CIN,@,SFO,L 12-28,4,46,11.50,0,0,0,,0,0,0
70,1978,1978-10-09,6,27.354,CIN,@,MIA,L 0-21,4,43,10.75,0,0,0,,0,0,0
71,1978,1978-10-15,7,27.360,CIN,,NWE,L 3-10,4,58,14.50,0,0,0,,0,0,0
72,1978,1978-10-22,8,28.002,CIN,@,BUF,L 0-5,4,31,7.75,0,0,0,,0,0,0
73,1978,1978-10-29,9,28.009,CIN,,HOU,W 28-13,4,130,32.50,1,0,0,,0,1,6
74,1978,1978-11-05,10,28.016,CIN,@,SDG,L 13-22,2,28,14.00,0,0,0,,0,0,0
75,1978,1978-11-13,11,28.024,CIN,,OAK,L 21-34,7,101,14.43,1,0,0,,0,1,6
76,1978,1978-11-19,12,28.030,CIN,@,PIT,L 6-7,,,,,,,,,,
77,1978,1978-11-26,13,28.037,CIN,@,HOU,L 10-17,2,20,10.00,0,0,0,,0,0,0
78,1978,1978-12-03,14,28.044,CIN,,ATL,W 37-7,1,15,15.00,0,0,0,,0,0,0
79,1978,1978-12-11,15,28.052,CIN,@,RAM,W 20-19,2,65,32.50,1,0,0,,0,1,6
80,1978,1978-12-17,16,28.058,CIN,,CLE,W 48-16,7,138,19.71,0,0,0,,0,0,0
81,1979,1979-09-02,1,28.317,CIN,@,DEN,L 0-10,1,14,14.00,0,0,0,,0,0,0
82,1979,1979-09-09,2,28.324,CIN,@,BUF,L 24-51,,,,,,,,,,
83,1979,1979-09-16,3,28.331,CIN,,NWE,L 14-20,,,,,,,,,,
84,1979,1979-09-23,4,28.338,CIN,,HOU,L 27-30,1,9,9.00,0,0,0,,0,0,0
85,1979,1979-09-30,5,28.345,CIN,@,DAL,L 13-38,1,14,14.00,0,0,0,,0,0,0
86,1979,1979-10-07,6,28.352,CIN,,KAN,L 7-10,3,37,12.33,0,0,0,,0,0,0
87,1979,1979-10-14,7,28.359,CIN,,PIT,W 34-10,,,,,,,,,,
88,1979,1979-10-21,8,29.001,CIN,@,CLE,L 27-28,6,108,18.00,1,0,0,,0,1,6
89,1979,1979-10-28,9,29.008,CIN,,PHI,W 37-13,0,0,,0,1,-4,-4.00,0,0,0
90,1979,1979-11-04,10,29.015,CIN,@,BAL,L 28-38,5,144,28.80,3,1,-7,-7.00,0,3,18
91,1979,1979-11-11,11,29.022,CIN,,SDG,L 24-26,1,4,4.00,0,0,0,,0,0,0
92,1979,1979-11-18,12,29.029,CIN,@,HOU,L 21-42,1,18,18.00,0,0,0,,0,0,0
93,1979,1979-11-25,13,29.036,CIN,,STL,W 34-28,3,71,23.67,2,0,0,,0,2,12
94,1979,1979-12-02,14,29.043,CIN,@,PIT,L 17-37,5,119,23.80,2,0,0,,0,2,12
95,1979,1979-12-09,15,29.050,CIN,@,WAS,L 14-28,4,62,15.50,0,0,0,,0,0,0
96,1979,1979-12-16,16,29.057,CIN,,CLE,W 16-12,1,5,5.00,0,0,0,,0,0,0
97,1980,1980-09-07,1,29.323,CIN,,TAM,L 12-17,2,17,8.50,0,0,0,,0,0,0
98,1980,1980-09-14,2,29.330,CIN,@,MIA,L 16-17,3,27,9.00,0,0,0,,0,0,0
99,1980,1980-09-21,3,29.337,CIN,,PIT,W 30-28,4,82,20.50,1,0,0,,0,1,6
100,1980,1980-09-28,4,29.344,CIN,,HOU,L 10-13,2,13,6.50,0,0,0,,0,0,0
101,1980,1980-10-05,5,29.351,CIN,@,GNB,L 9-14,2,32,16.00,0,0,0,,0,0,0
102,1980,1980-10-19,7,29.365,CIN,,MIN,W 14-0,1,40,40.00,0,0,0,,0,0,0
103,1980,1980-10-26,8,30.006,CIN,@,HOU,L 3-23,3,37,12.33,0,0,0,,0,0,0
104,1980,1980-11-02,9,30.013,CIN,,SDG,L 14-31,4,28,7.00,0,0,0,,0,0,0
105,1980,1980-11-09,10,30.020,CIN,@,OAK,L 17-28,4,51,12.75,0,0,0,,0,0,0
106,1980,1980-11-16,11,30.027,CIN,,BUF,L 0-14,4,50,12.50,0,0,0,,0,0,0
107,1980,1980-11-23,12,30.034,CIN,@,CLE,L 7-31,1,14,14.00,0,0,0,,0,0,0
108,1980,1980-11-30,13,30.041,CIN,@,KAN,W 20-6,2,18,9.00,0,0,0,,0,0,0
109,1980,1980-12-07,14,30.048,CIN,,BAL,W 34-33,7,176,25.14,1,0,0,,0,1,6
110,1980,1980-12-14,15,30.055,CIN,@,CHI,W 17-14,2,8,4.00,1,0,0,,0,1,6
111,1980,1980-12-21,16,30.062,CIN,,CLE,L 24-27,2,17,8.50,0,0,0,,0,0,0
112,1981,1981-09-06,1,30.321,CIN,,SEA,W 27-21,1,15,15.00,0,0,0,,0,0,0
113,1981,1981-09-13,2,30.328,CIN,@,NYJ,W 31-30,5,108,21.60,0,0,0,,0,0,0
114,1981,1981-09-20,3,30.335,CIN,,CLE,L 17-20,4,79,19.75,0,0,0,,0,0,0
115,1981,1981-09-27,4,30.342,CIN,,BUF,W 27-24,2,18,9.00,0,0,0,,0,0,0
116,1981,1981-10-04,5,30.349,CIN,@,HOU,L 10-17,0,0,,0,,,,,,
117,1981,1981-10-18,7,30.363,CIN,,PIT,W 34-7,2,55,27.50,0,0,0,,0,0,0
118,1981,1981-10-25,8,31.005,CIN,@,NOR,L 7-17,4,50,12.50,0,0,0,,0,0,0
119,1981,1981-11-01,9,31.012,CIN,,HOU,W 34-21,2,21,10.50,0,0,0,,0,0,0
120,1981,1981-11-08,10,31.019,CIN,@,SDG,W 40-17,8,147,18.38,1,0,0,,0,1,6
121,1981,1981-11-15,11,31.026,CIN,,RAM,W 24-10,1,2,2.00,0,0,0,,0,0,0
122,1981,1981-11-22,12,31.033,CIN,,DEN,W 38-21,0,0,,0,,,,,,
123,1981,1981-11-29,13,31.040,CIN,@,CLE,W 41-21,3,39,13.00,0,0,0,,0,0,0
124,1981,1981-12-06,14,31.047,CIN,,SFO,L 3-21,1,10,10.00,0,0,0,,0,0,0
125,1981,1981-12-13,15,31.054,CIN,@,PIT,W 17-10,3,50,16.67,1,0,0,,0,1,6
126,1981,1981-12-20,16,31.061,CIN,@,ATL,W 30-28,1,15,15.00,0,0,0,,0,0,0
127,1982,1982-09-12,1,31.327,CIN,,HOU,W 27-6,4,52,13.00,0,0,0,,0,0,0
128,1982,1982-09-19,2,31.334,CIN,@,PIT,L 20-26,2,19,9.50,0,1,2,2.00,0,0,0
129,1982,1982-11-21,3,32.032,CIN,@,PHI,W 18-14,0,0,,0,1,5,5.00,0,0,0
130,1982,1982-11-28,4,32.039,CIN,,RAI,W 31-17,3,65,21.67,0,0,0,,0,0,0
131,1982,1982-12-05,5,32.046,CIN,@,BAL,W 20-17,4,28,7.00,0,0,0,,0,0,0
132,1982,1982-12-12,6,32.053,CIN,,CLE,W 23-10,2,17,8.50,0,0,0,,0,0,0
133,1982,1982-12-20,7,32.061,CIN,@,SDG,L 34-50,2,35,17.50,0,1,8,8.00,0,0,0
134,1982,1982-12-26,8,32.067,CIN,,SEA,W 24-10,3,45,15.00,0,0,0,,0,0,0
135,1982,1983-01-02,9,32.074,CIN,@,HOU,W 35-27,3,59,19.67,1,0,0,,0,1,6
136,1983,1983-09-04,1,32.319,CIN,,RAI,L 10-20,2,18,9.00,0,0,0,,0,0,0
137,1983,1983-09-11,2,32.326,CIN,,BUF,L 6-10,1,11,11.00,0,0,0,,0,0,0
138,1983,1983-09-15,3,32.330,CIN,@,CLE,L 7-17,2,13,6.50,0,0,0,,0,0,0
139,1983,1983-09-25,4,32.340,CIN,@,TAM,W 23-17,2,24,12.00,0,0,0,,0,0,0
140,1983,1983-10-02,5,32.347,CIN,,BAL,L 31-34,4,50,12.50,1,0,0,,0,1,6
141,1983,1983-10-10,6,32.355,CIN,,PIT,L 14-24,7,74,10.57,0,0,0,,0,0,0
142,1983,1983-10-16,7,32.361,CIN,@,DEN,L 17-24,1,10,10.00,0,0,0,,0,0,0
143,1983,1983-10-23,8,33.003,CIN,,CLE,W 28-21,3,60,20.00,0,0,0,,0,0,0
144,1983,1983-10-30,9,33.010,CIN,,GNB,W 34-14,1,21,21.00,0,0,0,,0,0,0
145,1983,1983-11-06,10,33.017,CIN,@,HOU,W 55-14,1,9,9.00,0,0,0,,0,0,0
146,1983,1983-11-13,11,33.024,CIN,@,KAN,L 15-20,5,57,11.40,0,0,0,,0,0,0
147,1983,1983-11-20,12,33.031,CIN,,HOU,W 38-10,0,0,,0,,,,,,
148,1983,1983-11-28,13,33.039,CIN,@,MIA,L 14-38,4,114,28.50,1,0,0,,0,1,6
149,1983,1983-12-04,14,33.045,CIN,@,PIT,W 23-10,1,7,7.00,0,0,0,,0,0,0
150,1983,1983-12-11,15,33.052,CIN,,DET,W 17-9,2,27,13.50,0,0,0,,0,0,0
151,1983,1983-12-17,16,33.058,CIN,@,MIN,L 14-20,6,76,12.67,0,0,0,,0,0,0
152,1984,1984-09-02,1,33.318,CIN,@,DEN,L 17-20,0,0,,0,,,,,,
153,1984,1984-09-09,2,33.325,CIN,,KAN,L 22-27,1,13,13.00,0,0,0,,0,0,0
154,1984,1984-09-16,3,33.332,CIN,@,NYJ,L 23-43,1,12,12.00,0,0,0,,0,0,0
155,1984,1984-09-23,4,33.339,CIN,,RAM,L 14-24,1,6,6.00,0,0,0,,0,0,0
156,1984,1984-10-01,5,33.347,CIN,@,PIT,L 17-38,2,26,13.00,0,0,0,,0,0,0
157,1984,1984-10-07,6,33.353,CIN,,HOU,W 13-3,0,0,,0,,,,,,
158,1984,1984-10-14,7,33.360,CIN,@,NWE,L 14-20,0,0,,0,,,,,,
159,1984,1984-10-21,8,34.001,CIN,,CLE,W 12-9,2,19,9.50,0,0,0,,0,0,0
160,1984,1984-10-28,9,34.008,CIN,@,HOU,W 31-13,1,12,12.00,0,0,0,,0,0,0
161,1984,1984-11-04,10,34.015,CIN,@,SFO,L 17-23,3,40,13.33,0,0,0,,0,0,0
162,1984,1984-11-11,11,34.022,CIN,,PIT,W 22-20,0,0,,0,,,,,,
163,1984,1984-11-18,12,34.029,CIN,,SEA,L 6-26,0,0,,0,,,,,,
164,1984,1984-11-25,13,34.036,CIN,,ATL,W 35-14,0,0,,0,,,,,,
165,1984,1984-12-02,14,34.043,CIN,@,CLE,W 20-17,0,0,,0,,,,,,
166,1984,1984-12-09,15,34.050,CIN,@,NOR,W 24-21,0,0,,0,,,,,,
167,1984,1984-12-16,16,34.057,CIN,,BUF,W 52-21,1,7,7.00,0,0,0,,0,0,0
