ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
159,1986,1986-09-07,1,35.089,SDG,,MIA,W 50-28,*,23,35,65.71,293,3,0,120.3,2,17,8.37,10.09,0,0,,0,0,0,,0,0,0
160,1986,1986-09-14,2,35.096,SDG,@,NYG,L 7-20,*,19,43,44.19,224,1,5,28.8,1,3,5.21,0.44,0,0,,0,0,0,,0,0,0
161,1986,1986-09-21,3,35.103,SDG,,WAS,L 27-30,*,22,36,61.11,235,1,3,54.7,3,31,6.53,3.33,0,0,,0,0,0,,0,0,0
162,1986,1986-09-28,4,35.110,SDG,@,RAI,L 13-17,*,20,45,44.44,208,2,3,45.4,1,9,4.62,2.51,2,0,0.00,0,0,0,,0,0,0
163,1986,1986-10-06,5,35.118,SDG,@,SEA,L 7-33,*,20,31,64.52,231,0,3,47.3,0,0,7.45,3.10,1,-3,-3.00,0,0,0,,0,0,0
164,1986,1986-10-12,6,35.124,SDG,,DEN,L 14-31,*,26,40,65.00,352,1,2,80.4,5,36,8.80,7.05,0,0,,0,0,0,,0,0,0
165,1986,1986-10-19,7,35.131,SDG,@,KAN,L 41-42,*,19,33,57.58,200,1,3,47.5,0,0,6.06,2.58,0,0,,0,0,0,,0,0,0
166,1986,1986-11-16,11,35.159,SDG,,DAL,L 21-24,*,22,41,53.66,275,2,0,91.0,4,33,6.71,7.68,0,0,,0,0,0,,0,0,0
167,1986,1986-11-30,13,35.173,SDG,@,IND,W 17-3,*,24,31,77.42,290,1,2,89.4,0,0,9.35,7.10,0,0,,0,0,0,,0,0,0
168,1986,1986-12-07,14,35.180,SDG,,HOU,W 27-0,*,21,30,70.00,250,1,0,106.2,1,8,8.33,9.00,0,0,,0,0,0,,0,0,0
169,1986,1986-12-14,15,35.187,SDG,,SEA,L 24-34,*,21,38,55.26,237,1,1,71.9,2,17,6.24,5.58,0,0,,0,0,0,,0,0,0
170,1986,1986-12-21,16,35.194,SDG,@,CLE,L 17-47,*,15,27,55.56,236,2,0,109.5,2,19,8.74,10.22,1,0,0.00,0,0,0,,0,0,0
171,1987,1987-09-13,1,36.095,SDG,@,KAN,L 13-20,*,21,39,53.85,270,1,2,63.0,2,12,6.92,5.13,0,0,,0,0,0,,0,0,0
172,1987,1987-09-20,2,36.102,SDG,,STL,W 28-24,*,13,19,68.42,152,1,1,88.0,0,0,8.00,6.68,3,-1,-0.33,0,0,0,,0,0,0
173,1987,1987-10-25,6,36.137,SDG,,KAN,W 42-21,*,24,34,70.59,293,2,0,116.4,3,16,8.62,9.79,1,1,1.00,1,0,0,,0,1,6
174,1987,1987-11-01,7,36.144,SDG,,CLE,W 27-24,*,25,42,59.52,315,2,1,88.9,3,29,7.50,7.38,1,-1,-1.00,0,0,0,,0,0,0
175,1987,1987-11-08,8,36.151,SDG,@,IND,W 16-13,*,16,30,53.33,214,1,3,47.8,0,0,7.13,3.30,2,2,1.00,0,0,0,,0,0,0
176,1987,1987-11-15,9,36.158,SDG,,RAI,W 16-14,*,15,32,46.88,149,1,1,57.9,2,15,4.66,3.88,1,-2,-2.00,0,0,0,,0,0,0
177,1987,1987-11-22,10,36.165,SDG,@,SEA,L 3-34,,2,6,33.33,15,0,1,2.8,2,16,2.50,-5.00,0,0,,0,0,0,,0,0,0
178,1987,1987-11-29,11,36.172,SDG,,DEN,L 17-31,*,23,40,57.50,322,0,2,62.7,2,10,8.05,5.80,0,0,,0,0,0,,0,0,0
179,1987,1987-12-06,12,36.179,SDG,@,HOU,L 18-33,*,16,33,48.48,196,1,0,77.3,3,22,5.94,6.55,0,0,,0,0,0,,0,0,0
180,1987,1987-12-13,13,36.186,SDG,,PIT,L 16-20,*,29,52,55.77,334,1,1,73.7,2,13,6.42,5.94,3,0,0.00,0,0,0,,0,0,0
181,1987,1987-12-20,14,36.193,SDG,,IND,L 7-20,*,22,37,59.46,257,0,3,46.8,5,43,6.95,3.30,1,1,1.00,1,0,0,,0,1,6
