ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
212,1978,1978-09-17,3,37.319,STL,,WAS,L 10-28,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
213,1978,1978-09-24,4,37.326,STL,@,DAL,L 12-21,0,0,,0,1,1,100.0,1,4,25.0,0,4,0,0,,0
214,1978,1978-10-01,5,37.333,STL,@,MIA,L 10-24,0,0,,0,1,1,100.0,1,3,33.3,0,4,0,0,,0
215,1978,1978-10-08,6,37.340,STL,,BAL,L 17-30,0,0,,0,2,2,100.0,1,1,100.0,0,5,0,0,,0
216,1978,1978-10-15,7,37.347,STL,,DAL,L 21-24,0,0,,0,3,3,100.0,,1,0.0,0,3,0,0,,0
217,1978,1978-10-22,8,37.354,STL,@,NYJ,L 10-23,0,0,,0,1,1,100.0,1,1,100.0,0,4,4,147,36.75,0
218,1978,1978-10-29,9,37.361,STL,@,PHI,W 16-10,0,0,,0,1,2,50.0,1,2,50.0,0,4,0,0,,0
219,1978,1978-11-05,10,38.003,STL,,NYG,W 20-10,0,0,,0,2,3,66.7,,1,0.0,0,2,0,0,,0
220,1978,1978-11-12,11,38.010,STL,@,SFO,W 16-10,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
221,1978,1978-11-19,12,38.017,STL,@,WAS,W 27-17,0,0,,0,3,3,100.0,2,2,100.0,0,9,0,0,,0
222,1978,1978-11-26,13,38.024,STL,,PHI,L 10-14,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
223,1978,1978-12-03,14,38.031,STL,,DET,W 21-14,0,0,,0,3,3,100.0,,,,0,3,,,,
224,1978,1978-12-10,15,38.038,STL,@,NYG,L 0-17,0,0,,0,,,,,2,0.0,0,0,0,0,,0
225,1978,1978-12-17,16,38.045,STL,,ATL,W 42-21,0,0,,0,6,6,100.0,,,,0,6,,,,
