ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
59,1991,1991-09-22,4,26.067,WAS,@,CIN,W 34-27,,0,0,,0,,,,,,,,
60,1991,1991-09-30,5,26.075,WAS,,PHI,W 23-0,,1,4,4.00,0,,,0,0,,0,0,0
61,1991,1991-10-06,6,26.081,WAS,@,CHI,W 20-7,,0,0,,0,,,,,,,,
62,1991,1991-10-13,7,26.088,WAS,,CLE,W 42-17,,0,0,,0,,,,,,,,
63,1991,1991-10-27,8,26.102,WAS,@,NYG,W 17-13,,0,0,,0,,,,,,,,
64,1991,1991-11-03,9,26.109,WAS,,HOU,W 16-13,,0,0,,0,,,,,,,,
65,1991,1991-11-10,10,26.116,WAS,,ATL,W 56-17,,0,0,,0,,,,,,,,
66,1991,1991-11-17,11,26.123,WAS,@,PIT,W 41-14,,0,0,,0,,,,,,,,
67,1991,1991-11-24,12,26.130,WAS,,DAL,L 21-24,,0,0,,0,,,,,,,,
68,1992,1992-09-07,1,27.052,WAS,@,DAL,L 10-23,,0,0,,0,0.0%,,,,,,,
69,1992,1992-09-13,2,27.058,WAS,,ATL,W 24-17,,0,0,,0,0.0%,,,,,,,
70,1992,1992-09-20,3,27.065,WAS,,DET,W 13-10,1,0,0,,0,0.0%,0.00,,,,,,
71,1992,1992-10-04,4,27.079,WAS,@,PHO,L 24-27,,0,0,,0,0.0%,,,,,,,
72,1992,1992-10-12,5,27.087,WAS,,DEN,W 34-3,,0,0,,0,0.0%,,,,,,,
73,1992,1992-10-18,6,27.093,WAS,,PHI,W 16-12,,0,0,,0,0.0%,,,,,,,
74,1992,1992-10-25,7,27.100,WAS,@,MIN,W 15-13,1,0,0,,0,0.0%,0.00,,,,,,
75,1992,1992-11-01,8,27.107,WAS,,NYG,L 7-24,,0,0,,0,0.0%,,,,,,,
76,1992,1992-11-08,9,27.114,WAS,@,SEA,W 16-3,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
77,1992,1992-11-15,10,27.121,WAS,@,KAN,L 16-35,,0,0,,0,0.0%,,,,,,,
78,1992,1992-11-23,11,27.129,WAS,@,NOR,L 3-20,1,0,0,,0,0.0%,0.00,,,,,,
79,1992,1992-11-29,12,27.135,WAS,,PHO,W 41-3,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0
80,1992,1992-12-06,13,27.142,WAS,@,NYG,W 28-10,,0,0,,0,0.0%,,,,,,,
81,1992,1992-12-13,14,27.149,WAS,,DAL,W 20-17,,0,0,,0,0.0%,,,,,,,
82,1992,1992-12-20,15,27.156,WAS,@,PHI,L 13-17,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0
83,1992,1992-12-26,16,27.162,WAS,,RAI,L 20-21,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0
84,1993,1993-09-06,1,28.051,WAS,,DAL,W 35-16,5,5,15,3.00,1,100.0%,3.00,0,0,,0,1,6
85,1993,1993-09-12,2,28.057,WAS,,PHO,L 10-17,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0
86,1993,1993-09-19,3,28.064,WAS,@,PHI,L 31-34,3,1,1,1.00,1,33.3%,0.33,0,0,,0,1,6
87,1993,1993-10-04,4,28.079,WAS,@,MIA,L 10-17,,0,0,,0,0.0%,,,,,,,
88,1993,1993-10-10,5,28.085,WAS,,NYG,L 7-41,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
89,1993,1993-10-17,6,28.092,WAS,@,PHO,L 6-36,4,2,5,2.50,0,50.0%,1.25,0,0,,0,0,0
90,1993,1993-11-01,7,28.107,WAS,@,BUF,L 10-24,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
91,1993,1993-11-07,8,28.113,WAS,,IND,W 30-24,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0
92,1993,1993-11-14,9,28.120,WAS,@,NYG,L 6-20,5,4,46,11.50,0,80.0%,9.20,0,0,,0,0,0
93,1993,1993-11-21,10,28.127,WAS,@,RAM,L 6-10,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
94,1993,1993-11-28,11,28.134,WAS,,PHI,L 14-17,3,2,33,16.50,0,66.7%,11.00,0,0,,0,0,0
95,1993,1993-12-05,12,28.141,WAS,@,TAM,W 23-17,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
96,1993,1993-12-11,13,28.147,WAS,,NYJ,L 0-3,2,0,0,,0,0.0%,0.00,,,,,,
97,1993,1993-12-19,14,28.155,WAS,,ATL,W 30-17,,0,0,,0,0.0%,,,,,,,
98,1993,1993-12-26,15,28.162,WAS,@,DAL,L 3-38,1,0,0,,0,0.0%,0.00,,,,,,
99,1993,1993-12-31,16,28.167,WAS,,MIN,L 9-14,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
100,1994,1994-09-04,1,29.049,RAM,,ARI,W 14-12,,,,,,0.0%,,,,,,,
101,1994,1994-09-11,2,29.056,RAM,@,ATL,L 13-31,,,,,,0.0%,,,,,,,
102,1994,1994-09-18,3,29.063,RAM,,SFO,L 19-34,,,,,,0.0%,,,,,,,
103,1994,1994-09-25,4,29.070,RAM,@,KAN,W 16-0,,,,,,0.0%,,,,,,,
104,1994,1994-10-02,5,29.077,RAM,,ATL,L 5-8,,,,,,0.0%,,,,,,,
105,1994,1994-10-09,6,29.084,RAM,@,GNB,L 17-24,,,,,,0.0%,,,,,,,
106,1994,1994-10-16,7,29.091,RAM,,NYG,W 17-10,,,,,,0.0%,,,,,,,
107,1994,1994-10-23,8,29.098,RAM,@,NOR,L 34-37,,,,,,0.0%,,,,,,,
108,1994,1994-11-06,9,29.112,RAM,,DEN,W 27-21,,,,,,0.0%,,,,,,,
109,1994,1994-11-13,10,29.119,RAM,,RAI,L 17-20,,,,,,0.0%,,,,,,,
110,1994,1994-11-20,11,29.126,RAM,@,SFO,L 27-31,,,,,,0.0%,,,,,,,
111,1994,1994-11-27,12,29.133,RAM,@,SDG,L 17-31,,,,,,0.0%,,,,,,,
112,1994,1994-12-04,13,29.140,RAM,,NOR,L 15-31,,,,,,0.0%,,,,,,,
113,1994,1994-12-11,14,29.147,RAM,@,TAM,L 14-24,,,,,,0.0%,,,,,,,
114,1994,1994-12-18,15,29.154,RAM,@,CHI,L 13-27,,,,,,0.0%,,,,,,,
115,1994,1994-12-24,16,29.160,RAM,,WAS,L 21-24,,,,,,0.0%,,,,,,,
116,1995,1995-09-17,3,30.062,SDG,@,PHI,W 27-21,,,,,,0.0%,,,,,,,
117,1995,1995-09-24,4,30.069,SDG,,DEN,W 17-6,,,,,,0.0%,,,,,,,
118,1995,1995-10-01,5,30.076,SDG,@,PIT,L 16-31,,,,,,0.0%,,,,,,,
