ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
43,2000,2000-12-10,14,25.227,STL,,MIN,W 40-29,*,,,,,,0.0%,,,
44,2000,2000-12-18,15,25.235,STL,@,TAM,L 35-38,,2,1,8,8.00,0,50.0%,4.00,0,0
45,2000,2000-12-24,16,25.241,STL,@,NOR,W 26-21,,1,1,3,3.00,0,100.0%,3.00,0,0
46,2001,2001-09-09,1,26.135,OAK,@,KAN,W 27-24,*,3,3,42,14.00,0,100.0%,14.00,0,0
47,2001,2001-09-23,2,26.149,OAK,@,MIA,L 15-18,*,2,1,2,2.00,0,50.0%,1.00,0,0
48,2001,2001-09-30,3,26.156,OAK,,SEA,W 38-14,*,3,2,11,5.50,0,66.7%,3.67,0,0
49,2001,2001-10-07,4,26.163,OAK,,DAL,W 28-21,*,2,2,14,7.00,0,100.0%,7.00,0,0
50,2001,2001-10-14,5,26.170,OAK,@,IND,W 23-18,*,2,1,14,14.00,0,50.0%,7.00,0,0
51,2001,2001-10-28,6,26.184,OAK,@,PHI,W 20-10,*,6,3,16,5.33,0,50.0%,2.67,0,0
52,2001,2001-11-05,7,26.192,OAK,,DEN,W 38-28,*,2,1,7,7.00,0,50.0%,3.50,0,0
53,2001,2001-11-11,8,26.198,OAK,@,SEA,L 27-34,*,2,1,5,5.00,1,50.0%,2.50,1,6
54,2001,2001-11-18,9,26.205,OAK,,SDG,W 34-24,*,4,1,23,23.00,0,25.0%,5.75,0,0
55,2001,2001-11-25,10,26.212,OAK,@,NYG,W 28-10,*,1,1,1,1.00,0,100.0%,1.00,0,0
56,2001,2001-12-02,11,26.219,OAK,,ARI,L 31-34,*,6,2,13,6.50,0,33.3%,2.17,0,0
57,2001,2001-12-09,12,26.226,OAK,,KAN,W 28-26,,2,1,49,49.00,0,50.0%,24.50,0,0
58,2001,2001-12-15,13,26.232,OAK,@,SDG,W 13-6,*,3,3,18,6.00,0,100.0%,6.00,0,0
59,2001,2001-12-22,14,26.239,OAK,,TEN,L 10-13,*,5,5,32,6.40,1,100.0%,6.40,1,6
60,2001,2001-12-30,15,26.247,OAK,@,DEN,L 17-23,*,3,2,18,9.00,0,66.7%,6.00,0,0
61,2001,2002-01-06,16,26.254,OAK,,NYJ,L 22-24,*,7,4,33,8.25,1,57.1%,4.71,1,6
62,2002,2002-09-08,1,27.134,OAK,,SEA,W 31-17,*,2,1,16,16.00,0,50.0%,8.00,0,0
63,2002,2002-09-15,2,27.141,OAK,@,PIT,W 30-17,*,8,7,55,7.86,0,87.5%,6.88,0,0
64,2002,2002-09-29,3,27.155,OAK,,TEN,W 52-25,*,4,2,18,9.00,0,50.0%,4.50,0,0
65,2002,2002-10-06,4,27.162,OAK,@,BUF,W 49-31,*,1,1,14,14.00,0,100.0%,14.00,0,0
66,2002,2002-10-13,5,27.169,OAK,@,STL,L 13-28,*,4,2,9,4.50,0,50.0%,2.25,0,0
67,2002,2002-10-20,6,27.176,OAK,,SDG,L 21-27,,6,5,27,5.40,0,83.3%,4.50,0,0
68,2002,2002-10-27,7,27.183,OAK,@,KAN,L 10-20,*,5,1,6,6.00,0,20.0%,1.20,0,0
69,2002,2002-11-03,8,27.190,OAK,,SFO,L 20-23,*,1,1,6,6.00,0,100.0%,6.00,0,0
70,2002,2002-11-11,9,27.198,OAK,@,DEN,W 34-10,*,3,2,9,4.50,0,66.7%,3.00,0,0
71,2002,2002-11-17,10,27.204,OAK,,NWE,W 27-20,*,2,1,6,6.00,0,50.0%,3.00,0,0
72,2002,2002-11-24,11,27.211,OAK,@,ARI,W 41-20,,1,1,19,19.00,0,100.0%,19.00,0,0
73,2002,2002-12-02,12,27.219,OAK,,NYJ,W 26-20,,2,2,22,11.00,0,100.0%,11.00,0,0
74,2002,2002-12-08,13,27.225,OAK,@,SDG,W 27-7,*,1,1,6,6.00,0,100.0%,6.00,0,0
75,2002,2002-12-15,14,27.232,OAK,@,MIA,L 17-23,*,,,,,,0.0%,,,
76,2002,2002-12-22,15,27.239,OAK,,DEN,W 28-16,,,,,,,0.0%,,,
77,2002,2002-12-28,16,27.245,OAK,,KAN,W 24-0,*,,,,,,0.0%,,,
78,2003,2003-12-14,14,28.231,TAM,,HOU,W 16-3,,,,,,,0.0%,,,
79,2004,2004-09-12,1,29.138,OAK,@,PIT,L 21-24,*,0,,,,,0.0%,,,
80,2004,2004-09-19,2,29.145,OAK,,BUF,W 13-10,,0,,,,,0.0%,,,
81,2004,2004-09-26,3,29.152,OAK,,TAM,W 30-20,,,,,,,0.0%,,,
82,2004,2004-10-03,4,29.159,OAK,@,HOU,L 17-30,,,,,,,0.0%,,,
83,2004,2004-10-10,5,29.166,OAK,@,IND,L 14-35,,,,,,,0.0%,,,
84,2004,2004-10-17,6,29.173,OAK,,DEN,L 3-31,,,,,,,0.0%,,,
85,2004,2004-10-24,7,29.180,OAK,,NOR,L 26-31,,,,,,,0.0%,,,
86,2004,2004-11-21,10,29.208,OAK,,SDG,L 17-23,*,,,,,,0.0%,,,
87,2004,2004-11-28,11,29.215,OAK,@,DEN,W 25-24,*,1,,,,,0.0%,,,
88,2004,2004-12-05,12,29.222,OAK,,KAN,L 27-34,,,,,,,0.0%,,,
89,2004,2004-12-12,13,29.229,OAK,@,ATL,L 10-35,,,,,,,0.0%,,,
90,2004,2005-01-02,16,29.250,OAK,,JAX,L 6-13,,0,,,,,0.0%,,,
91,2005,2005-09-11,1,30.137,STL,@,SFO,L 25-28,,1,1,12,12.00,0,100.0%,12.00,0,0
92,2005,2005-09-18,2,30.144,STL,@,ARI,W 17-12,*,1,1,7,7.00,0,100.0%,7.00,0,0
93,2005,2005-09-25,3,30.151,STL,,TEN,W 31-27,*,,0,0,,0,0.0%,,0,0
94,2005,2005-10-02,4,30.158,STL,@,NYG,L 24-44,*,1,1,2,2.00,0,100.0%,2.00,0,0
