ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
34,2011,2012-01-01,16,26.049,TAM,@,ATL,L 24-45,,0,0,0.0,2,0
35,2012,2012-09-09,1,26.301,TAM,,CAR,W 16-10,*,0,0,1.0,2,0
36,2012,2012-09-16,2,26.308,TAM,@,NYG,L 34-41,*,0,0,0.0,0,1
37,2012,2012-09-23,3,26.315,TAM,@,DAL,L 10-16,*,0,0,2.0,3,1
38,2012,2012-09-30,4,26.322,TAM,,WAS,L 22-24,*,0,0,1.0,2,0
39,2012,2012-10-14,5,26.336,TAM,,KAN,W 38-10,*,0,0,0.0,2,0
40,2012,2012-10-21,6,26.343,TAM,,NOR,L 28-35,*,0,0,0.0,1,0
41,2012,2012-10-25,7,26.347,TAM,@,MIN,W 36-17,*,0,0,1.0,4,1
42,2012,2012-11-04,8,26.357,TAM,@,OAK,W 42-32,*,0,0,1.0,1,0
43,2012,2012-11-11,9,26.364,TAM,,SDG,W 34-24,*,0,0,0.0,3,0
44,2012,2012-11-18,10,27.005,TAM,@,CAR,W 27-21,*,0,0,1.0,4,1
45,2012,2012-11-25,11,27.012,TAM,,ATL,L 23-24,*,0,0,0.0,1,0
46,2012,2012-12-02,12,27.019,TAM,@,DEN,L 23-31,*,0,0,0.0,2,1
47,2012,2012-12-09,13,27.026,TAM,,PHI,L 21-23,*,0,0,2.0,4,0
48,2012,2012-12-16,14,27.033,TAM,@,NOR,L 0-41,*,0,0,0.0,2,0
49,2012,2012-12-23,15,27.040,TAM,,STL,L 13-28,*,0,0,0.0,1,2
50,2012,2012-12-30,16,27.047,TAM,@,ATL,W 22-17,*,0,0,0.0,2,0
51,2013,2013-09-08,1,27.299,SEA,@,CAR,W 12-7,,,,,,
52,2013,2013-09-15,2,27.306,SEA,,SFO,W 29-3,*,0,0,1.0,2,2
53,2013,2013-09-22,3,27.313,SEA,,JAX,W 45-17,,0,0,1.5,1,2
54,2013,2013-09-29,4,27.320,SEA,@,HOU,W 23-20,*,0,0,0.0,0,1
55,2013,2013-10-06,5,27.327,SEA,@,IND,L 28-34,,0,0,0.0,1,1
56,2013,2013-10-13,6,27.334,SEA,,TEN,W 20-13,,0,0,1.0,1,0
57,2013,2013-10-17,7,27.338,SEA,@,ARI,W 34-22,,0,0,1.0,2,0
58,2013,2013-10-28,8,27.349,SEA,@,STL,W 14-9,,,,,,
59,2013,2013-11-03,9,27.355,SEA,,TAM,W 27-24,,0,0,1.0,1,2
60,2013,2013-11-10,10,27.362,SEA,@,ATL,W 33-10,*,0,0,1.0,1,0
61,2013,2013-11-17,11,28.004,SEA,,MIN,W 41-20,,0,0,0.0,0,1
62,2013,2013-12-02,12,28.019,SEA,,NOR,W 34-7,,0,6,0.0,1,1
63,2013,2013-12-08,13,28.025,SEA,@,SFO,L 17-19,,,,,,
64,2013,2013-12-15,14,28.032,SEA,@,NYG,W 23-0,,0,0,1.0,4,0
65,2013,2013-12-22,15,28.039,SEA,,ARI,L 10-17,,0,0,0.0,3,2
66,2013,2013-12-29,16,28.046,SEA,,STL,W 27-9,,0,0,1.0,1,1
67,2014,2014-09-04,1,28.295,SEA,,GNB,W 36-16,*,0,0,2.0,2,0
68,2014,2014-09-14,2,28.305,SEA,@,SDG,L 21-30,*,0,0,1.0,3,2
69,2014,2014-09-21,3,28.312,SEA,,DEN,W 26-20,*,0,0,0.0,0,0
70,2014,2014-10-06,4,28.327,SEA,@,WAS,W 27-17,*,0,0,0.0,0,1
71,2014,2014-10-12,5,28.333,SEA,,DAL,L 23-30,*,0,0,0.0,1,0
72,2014,2014-10-19,6,28.340,SEA,@,STL,L 26-28,*,0,0,0.0,3,0
73,2014,2014-10-26,7,28.347,SEA,@,CAR,W 13-9,*,0,0,0.0,0,4
74,2014,2014-11-02,8,28.354,SEA,,OAK,W 30-24,*,0,0,0.0,1,2
75,2014,2014-11-09,9,28.361,SEA,,NYG,W 38-17,*,0,0,1.0,2,1
76,2014,2014-11-16,10,29.003,SEA,@,KAN,L 20-24,*,,,,,
77,2014,2014-11-23,11,29.010,SEA,,ARI,W 19-3,*,0,0,0.0,1,0
78,2014,2014-11-27,12,29.014,SEA,@,SFO,W 19-3,*,0,0,1.0,4,0
79,2014,2014-12-07,13,29.024,SEA,@,PHI,W 24-14,*,0,0,1.0,3,0
80,2014,2014-12-14,14,29.031,SEA,,SFO,W 17-7,*,0,0,0.0,2,0
81,2014,2014-12-21,15,29.038,SEA,@,ARI,W 35-6,*,0,0,1.0,2,2
82,2014,2014-12-28,16,29.045,SEA,,STL,W 20-6,*,0,0,0.0,2,0
83,2015,2015-09-13,1,29.304,SEA,@,STL,L 31-34,*,0,0,1.0,4,0
84,2015,2015-09-20,2,29.311,SEA,@,GNB,L 17-27,*,0,0,1.0,1,1
85,2015,2015-09-27,3,29.318,SEA,,CHI,W 26-0,*,0,0,0.0,2,2
86,2015,2015-10-05,4,29.326,SEA,,DET,W 13-10,*,0,0,0.0,2,3
87,2015,2015-10-11,5,29.332,SEA,@,CIN,L 24-27,*,0,0,1.0,5,1
88,2015,2015-10-18,6,29.339,SEA,,CAR,L 23-27,*,0,0,0.0,1,1
89,2015,2015-10-22,7,29.343,SEA,@,SFO,W 20-3,*,0,0,3.5,4,1
90,2015,2015-11-01,8,29.353,SEA,@,DAL,W 13-12,*,0,0,0.0,2,1
91,2015,2015-11-15,9,30.002,SEA,,ARI,L 32-39,*,0,0,0.0,0,2
92,2015,2015-11-22,10,30.009,SEA,,SFO,W 29-13,*,0,0,0.0,0,1
93,2015,2015-11-29,11,30.016,SEA,,PIT,W 39-30,*,0,0,0.0,0,2
94,2015,2015-12-06,12,30.023,SEA,@,MIN,W 38-7,*,0,0,1.0,3,1
95,2015,2015-12-13,13,30.030,SEA,@,BAL,W 35-6,*,0,0,1.0,3,1
96,2015,2015-12-20,14,30.037,SEA,,CLE,W 30-13,*,0,0,1.0,4,1
97,2015,2015-12-27,15,30.044,SEA,,STL,L 17-23,*,0,0,0.0,1,0
98,2015,2016-01-03,16,30.051,SEA,@,ARI,W 36-6,*,0,0,0.5,1,1
99,2016,2016-09-11,1,30.303,SEA,,MIA,W 12-10,*,0,0,1.0,2,4
100,2016,2016-09-18,2,30.310,SEA,@,LAR,L 3-9,*,0,0,1.0,4,0
101,2016,2016-09-25,3,30.317,SEA,,SFO,W 37-18,*,0,0,0.0,2,1
102,2016,2016-10-02,4,30.324,SEA,@,NYJ,W 27-17,*,0,0,1.0,3,0
103,2016,2016-10-16,5,30.338,SEA,,ATL,W 26-24,*,0,0,0.0,3,2
104,2016,2016-10-23,6,30.345,SEA,@,ARI,T 6-6,*,0,0,0.0,2,1
105,2016,2016-12-04,12,31.021,SEA,,CAR,W 40-7,*,0,0,0.0,0,1
106,2016,2016-12-11,13,31.028,SEA,@,GNB,L 10-38,*,0,0,0.0,2,1
107,2016,2016-12-15,14,31.032,SEA,,LAR,W 24-3,*,0,0,0.0,1,0
108,2016,2016-12-24,15,31.041,SEA,,ARI,L 31-34,*,0,0,1.0,3,0
109,2016,2017-01-01,16,31.049,SEA,@,SFO,W 25-23,*,0,0,1.0,2,0
110,2017,2017-09-10,1,31.301,SEA,@,GNB,L 9-17,*,0,0,1.5,2,1
111,2017,2017-09-17,2,31.308,SEA,,SFO,W 12-9,*,0,0,1.0,2,1
112,2017,2017-09-24,3,31.315,SEA,@,TEN,L 27-33,*,0,0,0.0,3,0
113,2017,2017-10-01,4,31.322,SEA,,IND,W 46-18,*,0,0,0.5,0,2
114,2017,2017-10-08,5,31.329,SEA,@,LAR,W 16-10,*,0,0,1.0,3,1
115,2017,2017-10-22,6,31.343,SEA,@,NYG,W 24-7,*,0,0,0.0,0,0
116,2017,2017-10-29,7,31.350,SEA,,HOU,W 41-38,*,0,0,1.5,4,2
117,2017,2017-11-05,8,31.357,SEA,,WAS,L 14-17,*,0,0,1.0,1,1
118,2017,2017-11-09,9,31.361,SEA,@,ARI,W 22-16,*,0,0,0.0,1,2
119,2017,2017-11-20,10,32.007,SEA,,ATL,L 31-34,*,0,0,0.0,2,0
120,2017,2017-11-26,11,32.013,SEA,@,SFO,W 24-13,*,0,0,1.0,3,1
121,2017,2017-12-03,12,32.020,SEA,,PHI,W 24-10,*,0,0,0.0,0,1
122,2017,2017-12-10,13,32.027,SEA,@,JAX,L 24-30,*,0,0,0.0,1,0
123,2017,2017-12-17,14,32.034,SEA,,LAR,L 7-42,*,0,0,0.0,0,1
124,2017,2017-12-24,15,32.041,SEA,@,DAL,W 21-12,*,0,0,1.0,3,1
125,2017,2017-12-31,16,32.048,SEA,,ARI,L 24-26,*,0,0,0.0,0,1
126,2018,2018-09-06,1,32.297,PHI,,ATL,W 18-12,,0,0,0.0,1,1
127,2018,2018-09-16,2,32.307,PHI,@,TAM,L 21-27,,0,0,0.0,1,1
128,2018,2018-09-23,3,32.314,PHI,,IND,W 20-16,,0,0,0.0,1,0
