ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
20,1984,1984-09-23,4,24.074,GNB,@,DAL,L 6-20,0,0,,0,0,0,,0,0,0,,0,,,,9,419,46.56,0
21,1984,1984-09-30,5,24.081,GNB,@,TAM,L 27-30,0,0,,0,0,0,,0,0,0,,0,,,,8,355,44.38,0
22,1984,1984-10-07,6,24.088,GNB,,SDG,L 28-34,0,0,,0,0,0,,0,0,0,,0,,,,6,235,39.17,0
23,1984,1984-10-15,7,24.096,GNB,@,DEN,L 14-17,0,0,,0,0,0,,0,0,0,,0,,,,3,97,32.33,0
24,1984,1984-10-21,8,24.102,GNB,,SEA,L 24-30,0,0,,0,0,0,,0,0,0,,0,,,,3,117,39.00,0
25,1984,1984-10-28,9,24.109,GNB,,DET,W 41-9,0,0,,0,0,0,,0,0,0,,0,,,,4,143,35.75,0
26,1984,1984-11-04,10,24.116,GNB,@,NOR,W 23-13,0,0,,0,0,0,,0,0,0,,0,,,,5,199,39.80,0
27,1984,1984-11-11,11,24.123,GNB,,MIN,W 45-17,0,0,,0,0,0,,0,0,0,,0,,,,5,225,45.00,0
28,1984,1984-11-18,12,24.130,GNB,,RAM,W 31-6,0,0,,0,0,0,,0,0,0,,0,,,,3,102,34.00,0
29,1984,1984-11-22,13,24.134,GNB,@,DET,L 28-31,0,0,,0,0,0,,0,0,0,,0,,,,4,171,42.75,0
30,1984,1984-12-02,14,24.144,GNB,,TAM,W 27-14,0,0,,0,0,0,,0,0,0,,0,,,,5,203,40.60,0
31,1984,1984-12-09,15,24.151,GNB,@,CHI,W 20-14,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,6,255,42.50,0
32,1984,1984-12-16,16,24.158,GNB,@,MIN,W 38-14,0,0,,0,0,0,,0,0,0,,0,,,,2,79,39.50,0
33,1987,1987-10-18,5,27.099,MIN,@,TAM,L 10-20,1,-7,-7.00,0,0,0,,0,0,0,,,,,,5,230,46.00,0
34,1987,1987-12-13,13,27.155,MIN,@,GNB,L 10-16,0,0,,0,0,0,,0,0,0,,,,,,4,138,34.50,0
35,1987,1987-12-20,14,27.162,MIN,@,DET,W 17-14,0,0,,0,0,0,,0,0,0,,,,,,7,299,42.71,0
36,1987,1987-12-26,15,27.168,MIN,,WAS,L 24-27,0,0,,0,0,0,,0,0,0,,,,,,4,160,40.00,0
37,1988,1988-09-04,1,28.055,MIN,@,BUF,L 10-13,1,0,0.00,0,0,0,,0,0,0,,,,,,5,221,44.20,0
38,1988,1988-09-11,2,28.062,MIN,,NWE,W 36-6,0,0,,0,0,0,,0,0,0,,,,,,3,137,45.67,0
39,1988,1988-09-18,3,28.069,MIN,@,CHI,W 31-7,0,0,,0,0,0,,0,0,0,,,,,,5,179,35.80,0
40,1988,1988-09-25,4,28.076,MIN,,PHI,W 23-21,0,0,,0,0,0,,0,0,0,,,,,,6,225,37.50,1
41,1988,1988-10-02,5,28.083,MIN,@,MIA,L 7-24,0,0,,0,0,0,,0,0,0,,,,,,6,260,43.33,0
42,1988,1988-10-09,6,28.090,MIN,,TAM,W 14-13,0,0,,0,0,0,,0,0,0,,,,,,7,250,35.71,0
43,1988,1988-10-16,7,28.097,MIN,,GNB,L 14-34,0,0,,0,0,0,,0,0,0,,,,,,4,158,39.50,1
44,1988,1988-10-23,8,28.104,MIN,@,TAM,W 49-20,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
45,1988,1988-10-30,9,28.111,MIN,@,SFO,L 21-24,0,0,,0,0,0,,0,0,0,,,,,,6,253,42.17,0
46,1988,1988-11-06,10,28.118,MIN,,DET,W 44-17,0,0,,0,0,0,,0,0,0,,,,,,2,91,45.50,0
47,1988,1988-11-13,11,28.125,MIN,@,DAL,W 43-3,0,0,,0,0,0,,0,0,0,,,,,,7,286,40.86,0
48,1988,1988-11-20,12,28.132,MIN,,IND,W 12-3,0,0,,0,0,0,,0,0,0,,,,,,5,229,45.80,0
49,1988,1988-11-24,13,28.136,MIN,@,DET,W 23-0,0,0,,0,0,0,,0,0,0,,,,,,5,187,37.40,0
50,1988,1988-12-04,14,28.146,MIN,,NOR,W 45-3,0,0,,0,0,0,,0,0,0,,,,,,5,223,44.60,0
51,1988,1988-12-11,15,28.153,MIN,@,GNB,L 6-18,0,0,,0,0,0,,0,0,0,,,,,,5,172,34.40,0
52,1988,1988-12-19,16,28.161,MIN,,CHI,W 28-27,0,0,,0,0,0,,0,0,0,,,,,,8,312,39.00,0
53,1989,1989-09-10,1,29.061,MIN,,HOU,W 38-7,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
54,1989,1989-09-17,2,29.068,MIN,@,CHI,L 7-38,0,0,,0,0,0,,0,0,0,,,,,,5,173,34.60,0
55,1989,1989-09-24,3,29.075,MIN,@,PIT,L 14-27,0,0,,0,0,0,,0,0,0,,,,,,6,232,38.67,0
56,1989,1989-10-01,4,29.082,MIN,,TAM,W 17-3,0,0,,0,0,0,,0,0,0,,,,,,4,160,40.00,0
57,1989,1989-10-08,5,29.089,MIN,,DET,W 24-17,0,0,,0,0,0,,0,0,0,,,,,,4,141,35.25,0
58,1989,1989-10-15,6,29.096,MIN,,GNB,W 26-14,0,0,,0,0,0,,0,0,0,,,,,,3,152,50.67,0
59,1989,1989-10-22,7,29.103,MIN,@,DET,W 20-7,0,0,,0,0,0,,0,0,0,,,,,,5,206,41.20,0
60,1989,1989-10-30,8,29.111,MIN,@,NYG,L 14-24,0,0,,0,0,0,,0,0,0,,,,,,5,216,43.20,0
61,1989,1989-11-05,9,29.117,MIN,,RAM,W 23-21,0,0,,0,0,0,,0,0,0,,,,,,4,176,44.00,0
62,1989,1989-11-12,10,29.124,MIN,@,TAM,W 24-10,0,0,,0,0,0,,0,0,0,,,,,,4,154,38.50,0
63,1989,1989-11-19,11,29.131,MIN,@,PHI,L 9-10,0,0,,0,0,0,,0,0,0,,,,,,3,133,44.33,0
64,1989,1989-11-26,12,29.138,MIN,@,GNB,L 19-20,0,0,,0,0,0,,0,0,0,,,,,,5,181,36.20,0
65,1989,1989-12-03,13,29.145,MIN,,CHI,W 27-16,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
66,1989,1989-12-10,14,29.152,MIN,,ATL,W 43-17,0,0,,0,0,0,,0,0,0,,,,,,1,55,55.00,0
67,1989,1989-12-17,15,29.159,MIN,@,CLE,L 17-23,0,0,,0,0,0,,0,0,0,,,,,,11,378,34.36,0
68,1989,1989-12-25,16,29.167,MIN,,CIN,W 29-21,0,0,,0,0,0,,0,0,0,,,,,,5,207,41.40,0
