ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
23,2012,2012-10-07,5,24.080,SFO,,BUF,W 45-3,,2,2,50,25.00,1,100.0%,25.00,1,6,6.00,0,2,45,22.50,0,0,0,,0,1,6
24,2012,2012-10-14,6,24.087,SFO,,NYG,L 3-26,*,4,4,40,10.00,0,100.0%,10.00,0,0,,0,6,116,19.33,0,0,0,,0,0,0
25,2012,2012-10-18,7,24.091,SFO,,SEA,W 13-6,,4,1,18,18.00,0,25.0%,4.50,1,3,3.00,0,0,0,,0,0,0,,0,0,0
26,2012,2012-10-29,8,24.102,SFO,@,ARI,W 24-3,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
27,2012,2012-11-11,9,24.115,SFO,,STL,T 24-24,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
28,2012,2012-11-19,10,24.123,SFO,,CHI,W 32-7,,2,2,60,30.00,0,100.0%,30.00,0,0,,0,0,0,,0,0,0,,0,0,0
29,2012,2012-11-25,11,24.129,SFO,@,NOR,W 31-21,,1,0,0,,0,0.0%,0.00,0,0,,0,1,23,23.00,0,0,0,,0,0,0
30,2013,2013-09-08,1,25.051,SFO,,GNB,W 34-28,*,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,2,8,4.00,0,0,0
31,2013,2013-09-15,2,25.058,SFO,@,SEA,L 3-29,,6,4,39,9.75,0,66.7%,6.50,0,0,,0,0,0,,0,1,0,0.00,0,0,0
32,2013,2013-09-22,3,25.065,SFO,,IND,L 7-27,*,6,2,12,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,1,14,14.00,0,0,0
33,2013,2013-09-26,4,25.069,SFO,@,STL,W 35-11,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0
34,2013,2013-10-06,5,25.079,SFO,,HOU,W 34-3,,0,0,0,,0,0.0%,,1,13,13.00,0,0,0,,0,2,28,14.00,0,0,0
35,2013,2013-10-13,6,25.086,SFO,,ARI,W 32-20,*,2,1,14,14.00,0,50.0%,7.00,0,0,,0,4,87,21.75,0,1,7,7.00,0,0,0
36,2013,2013-10-20,7,25.093,SFO,@,TEN,W 31-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,1,21,21.00,0,2,0,0.00,0,0,0
37,2013,2013-10-27,8,25.100,SFO,@,JAX,W 42-10,*,3,1,7,7.00,0,33.3%,2.33,1,10,10.00,0,2,26,13.00,0,2,4,2.00,0,0,0
38,2013,2013-11-10,9,25.114,SFO,,CAR,L 9-10,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,0
39,2013,2013-11-17,10,25.121,KAN,@,DEN,L 17-27,,,,,,,0.0%,,,,,,,,,,,,,,,
